,informal_grid
11386,0.05206756023791942
11387,0.09660843851547976
11388,0.1173504921703798
11389,0.1173504921703798
11390,0.1173504921703798
11391,0.1173504921703798
11392,0.1173504921703798
11393,0.1173504921703798
11394,0.1173504921703798
11395,0.1434282122452805
11396,0.3016917895529774
11397,0.3953616101946724
11398,0.395444365278651
11399,0.395444365278651
11400,0.395444365278651
11401,0.3275358803227129
11402,0.5540315259739876
11403,0.07667357148170119
11404,0.0
11405,0.0
11406,0.0
11407,0.0
11408,0.0
11409,0.05168233734130814
11410,0.03261847912715576
11411,0.3653317857907399
11412,0.0
11413,0.0
11414,0.002080574181990164
11415,2.499057601912942
11416,5.468370478603628
11417,5.967287527011243
11418,1.280680967298708
11419,0.740017908550561
11420,0.0
11421,0.0
11422,0.00393320694521701
11423,0.04196014347455628
11424,0.04815198950587888
11425,0.04217789022393974
11426,0.04217789022393974
11427,0.03970756648798215
11428,0.0
11429,0.0
11430,0.0
11431,0.0
11432,0.0
11433,0.0
11434,0.0
11435,0.0
11436,0.0
11437,0.0
11438,0.0
11439,0.0
11440,0.0
11441,0.0
11442,0.0
11443,0.0
11444,0.0
11445,0.0
11446,0.0
11447,0.0
11448,0.0
11449,0.0
11450,0.0
11451,0.0
11452,0.0
11453,0.0
11454,0.0
11455,0.0
11456,0.0
11457,0.0
11458,0.0
11459,0.0
11460,0.0
11461,0.0
11462,0.0
11463,0.0
11464,0.0
11465,0.0
11466,0.0
11467,0.0
11468,0.0
11469,0.0
11470,0.0
11471,0.0
11472,0.0
11473,0.0
11474,0.0
11475,0.0
11476,0.0
11477,0.0
11478,0.0
11479,0.0
11480,0.0
11481,0.0
11482,0.0
11483,0.0
11484,0.0
11485,0.0
11486,0.0
11487,0.0
11488,0.0
11489,0.0
11490,0.0
11491,0.0
11492,0.0
11493,0.0
11494,0.0
11495,0.0
11496,0.09628380835336194
11497,0.1861467695116705
11498,0.0
11499,0.0
11500,0.0
11501,0.0
11502,0.0
11503,0.161939634441989
11504,0.1626024275278901
11505,0.0
11506,0.0
11507,0.1836950759734999
11508,1.642009706586595
11509,0.09378116295810787
11510,0.1173504921703798
11511,0.1173504921703798
11512,0.1173504921703798
11513,0.1173504921703798
11514,0.1173504921703798
11515,0.118564343957906
11516,0.2264064132700783
11517,0.3770183178533087
11518,0.395444365278651
11519,0.395444365278651
11520,0.395444365278651
11521,0.395444365278651
11522,0.395444365278651
11523,0.3291767909924048
11524,0.0
11525,0.0
11526,0.06413916144042688
11527,0.7545255759978786
11528,0.0
11529,0.0
11530,0.0
11531,0.0
11532,0.0
11533,0.0
11534,0.0
11535,0.0
11536,0.3415329096782723
11537,4.196683004151083
11538,3.20644949081708
11539,18.73815859854102
11540,1.276458145610798
11541,1.237426618431723
11542,0.00226323697352801
11543,0.002354543831690289
11544,0.1368819632788576
11545,0.31225215566985
11546,0.4353548361552486
11547,0.04485900693969273
11548,0.01693825805924293
11549,0.01337447438855378
11550,7.373451077741141e-06
11551,0.0
11552,0.0
11553,0.0
11554,0.0
11555,0.0
11556,0.0
11557,0.0
11558,0.0
11559,0.0
11560,0.0
11561,0.0
11562,0.0
11563,0.0
11564,0.0
11565,0.0
11566,0.0
11567,0.0
11568,0.0
11569,0.0
11570,0.0
11571,0.0
11572,0.0
11573,0.0
11574,0.0
11575,0.0
11576,0.0
11577,0.0
11578,0.0
11579,0.0
11580,0.0
11581,0.0
11582,0.0
11583,0.0
11584,0.0
11585,0.0
11586,0.0
11587,0.0
11588,0.0
11589,0.0
11590,0.0
11591,0.0
11592,0.0
11593,0.0
11594,0.0
11595,0.0
11596,0.0
11597,0.0
11598,0.0
11599,0.0
11600,0.0
11601,0.0
11602,0.0
11603,0.0
11604,0.0
11605,0.0
11606,0.0
11607,0.0
11608,0.0
11609,0.0
11610,0.0
11611,0.0
11612,0.0
11613,0.0
11614,0.0
11615,0.0
11616,0.0
11617,0.0
11618,0.0
11619,0.0
11620,0.0
11621,0.0
11622,0.0
11623,0.0
11624,0.0
11625,0.0
11626,0.0
11627,0.0
11628,0.0003040227011785869
11629,0.08681765840188642
11630,0.2616014207394802
11631,0.1173504921703798
11632,0.1173504921703798
11633,0.1173504921703798
11634,0.1173504921703798
11635,0.1173504921703798
11636,0.1445788042243855
11637,0.3265968099398314
11638,0.395444365278651
11639,0.395444365278651
11640,0.395444365278651
11641,0.395444365278651
11642,0.395444365278651
11643,0.395444365278651
11644,0.395444365278651
11645,0.4360229177347946
11646,0.6349658052474646
11647,0.01850825397101712
11648,0.005311324171904258
11649,0.1769568846200607
11650,0.0
11651,0.0
11652,0.0
11653,0.0
11654,0.0
11655,0.0
11656,0.0
11657,0.2513223593341982
11658,0.3483302604271721
11659,0.261144568935466
11660,1.284103270802365
11661,1.007776490513271
11662,3.356586235686057
11663,3.599879978072412
11664,0.2336659113876911
11665,0.02223643546091782
11666,0.4955202928196298
11667,0.392464632454734
11668,0.5620359262465549
11669,0.0
11670,0.0
11671,0.0
11672,0.0
11673,0.0
11674,0.0
11675,0.0
11676,0.0
11677,0.0
11678,0.0
11679,0.0
11680,0.0
11681,0.0
11682,0.0
11683,0.0
11684,0.0
11685,0.0
11686,0.0
11687,0.0
11688,0.0
11689,0.0
11690,0.0
11691,0.0
11692,0.0
11693,0.0
11694,0.0
11695,0.0
11696,0.0
11697,0.0
11698,0.0
11699,0.0
11700,0.0
11701,0.0
11702,0.0
11703,0.0
11704,0.0
11705,0.0
11706,0.0
11707,0.0
11708,0.0
11709,0.0
11710,0.0
11711,0.0
11712,0.0
11713,0.0
11714,0.0
11715,0.0
11716,0.0
11717,0.0
11718,0.0
11719,0.0
11720,0.0
11721,0.0
11722,0.0
11723,0.0
11724,0.0
11725,0.0
11726,0.0
11727,0.0
11728,0.0
11729,0.0
11730,0.0
11731,0.0
11732,0.0
11733,0.0
11734,0.0
11735,0.0
11736,0.0
11737,0.0
11738,0.0
11739,0.0
11740,0.0
11741,0.0
11742,0.0
11743,0.0
11744,0.0
11745,0.0
11746,0.0
11747,0.0
11748,0.0233622130664705
11749,0.1173504921703798
11750,0.1173504921703798
11751,0.1173504921703798
11752,0.1173504921703798
11753,0.1173504921703798
11754,0.1173504921703798
11755,0.1173504921703798
11756,0.1858231289727184
11757,0.395444365278651
11758,0.395444365278651
11759,0.395444365278651
11760,0.395444365278651
11761,0.395444365278651
11762,0.395444365278651
11763,0.395444365278651
11764,0.395444365278651
11765,0.395444365278651
11766,0.4741549340401571
11767,0.1511066333972336
11768,0.0
11769,0.0
11770,0.0
11771,0.0
11772,0.0
11773,0.0
11774,0.0
11775,0.0
11776,0.0
11777,0.0
11778,0.0
11779,0.0
11780,0.2141546623245788
11781,0.3800495435086267
11782,0.3146620668740311
11783,0.0
11784,0.1718782143199495
11785,0.01730874339917766
11786,0.4943775718866935
11787,1.127914568797881
11788,2.622683900219719
11789,0.0
11790,0.0
11791,0.0
11792,0.0
11793,0.0
11794,0.0
11795,0.0
11796,0.0
11797,0.0
11798,0.0
11799,0.0
11800,0.0
11801,0.0
11802,0.0
11803,0.0
11804,0.0
11805,0.0
11806,0.0
11807,0.0
11808,0.0
11809,0.0
11810,0.0
11811,0.0
11812,0.0
11813,0.0
11814,0.0
11815,0.0
11816,0.0
11817,0.0
11818,0.0
11819,0.0
11820,0.0
11821,0.0
11822,0.0
11823,0.0
11824,0.0
11825,0.0
11826,0.0
11827,0.0
11828,0.0
11829,0.0
11830,0.0
11831,0.0
11832,0.0
11833,0.0
11834,0.0
11835,0.0
11836,0.0
11837,0.0
11838,0.0
11839,0.0
11840,0.0
11841,0.0
11842,0.0
11843,0.0
11844,0.0
11845,0.0
11846,0.0
11847,0.0
11848,0.0
11849,0.0
11850,0.0
11851,0.0
11852,0.0
11853,0.0
11854,0.0
11855,0.0
11856,0.0
11857,0.0
11858,0.0
11859,0.0
11860,0.0
11861,0.0
11862,0.0
11863,0.0
11864,0.0
11865,0.0
11866,0.0
11867,0.0
11868,0.05601476054763877
11869,0.1112937491404548
11870,0.07996042555951073
11871,0.08169089187672209
11872,0.1103932603734864
11873,0.1173504921703798
11874,0.1173504921703798
11875,0.1173504921703798
11876,0.119634569469475
11877,0.3524191502156385
11878,0.395444365278651
11879,0.395444365278651
11880,0.395444365278651
11881,0.395444365278651
11882,0.395444365278651
11883,0.395444365278651
11884,0.395444365278651
11885,0.395444365278651
11886,0.3233996814235127
11887,0.01960719711581332
11888,0.0
11889,0.0
11890,0.0
11891,0.0
11892,0.0
11893,0.0
11894,0.0
11895,0.0
11896,0.0
11897,0.0
11898,0.0
11899,0.0
11900,0.0
11901,0.0
11902,0.6109766402960142
11903,1.893272929514562
11904,4.467258227721973
11905,1.863221337949621
11906,0.4955202928196298
11907,6.491329429568663
11908,1.276717664813225
11909,0.3583311260703385
11910,0.0
11911,0.0
11912,0.0
11913,0.0
11914,0.0
11915,0.0
11916,0.0
11917,0.0
11918,0.0
11919,0.0
11920,0.0
11921,0.0
11922,0.0
11923,0.0
11924,0.0
11925,0.0
11926,0.0
11927,0.0
11928,0.0
11929,0.0
11930,0.0
11931,0.0
11932,0.0
11933,0.0
11934,0.0
11935,0.0
11936,0.0
11937,0.0
11938,0.0
11939,0.0
11940,0.0
11941,0.0
11942,0.0
11943,0.0
11944,0.0
11945,0.0
11946,0.0
11947,0.0
11948,0.0
11949,0.0
11950,0.0
11951,0.0
11952,0.0
11953,0.0
11954,0.0
11955,0.0
11956,0.0
11957,0.0
11958,0.0
11959,0.0
11960,0.0
11961,0.0
11962,0.0
11963,0.0
11964,0.0
11965,0.0
11966,0.0
11967,0.0
11968,0.0
11969,0.0
11970,0.0
11971,0.0
11972,0.0
11973,0.0
11974,0.0
11975,0.0
11976,0.0
11977,0.0
11978,0.0
11979,0.0
11980,0.0
11981,0.0
11982,0.0
11983,0.0
11984,0.1776278247914314
11985,0.05541391971124135
11986,0.0
11987,0.0
11988,1.822612120749335
11989,1.310710922212297
11990,0.0
11991,0.0
11992,0.08529696148755227
11993,0.1173504921703798
11994,0.1173504921703798
11995,0.1173504921703798
11996,0.1173504921703798
11997,0.1633471238330741
11998,0.3686642327729927
11999,0.4712732159546775
12000,0.4541707805655562
12001,0.1628663054963476
12002,0.2187141201014325
12003,0.3548991093627888
12004,0.395444365278651
12005,0.3274621883161767
12006,0.0426237789625754
12007,0.002430435395254687
12008,0.2781305800043454
12009,0.8065797752876278
12010,0.9847563910913364
12011,0.482611875862494
12012,0.0
12013,0.0
12014,0.0
12015,0.0
12016,0.0
12017,0.0
12018,0.0
12019,0.002913071107267907
12020,0.4900213647577054
12021,0.0
12022,0.002168083313748774
12023,2.950486330030621
12024,0.9147726144131957
12025,2.242524603243104
12026,8.54662284374644
12027,8.738061211661458
12028,7.007800632893838
12029,0.0
12030,0.0
12031,0.0
12032,0.0
12033,0.0
12034,0.0
12035,0.0
12036,0.0
12037,0.0
12038,0.0
12039,0.0
12040,0.0
12041,0.0
12042,0.0
12043,0.0
12044,0.0
12045,0.0
12046,0.0
12047,0.0
12048,0.0
12049,0.0
12050,0.0
12051,0.0
12052,0.0
12053,0.0
12054,0.0
12055,0.0
12056,0.0
12057,0.0
12058,0.0
12059,0.0
12060,0.0
12061,0.0
12062,0.0
12063,0.0
12064,0.0
12065,0.0
12066,0.0
12067,0.0
12068,0.0
12069,0.0
12070,0.0
12071,0.0
12072,0.0
12073,0.0
12074,0.0
12075,0.0
12076,0.0
12077,0.0
12078,0.0
12079,0.0
12080,0.0
12081,0.0
12082,0.0
12083,0.0
12084,0.0
12085,0.0
12086,0.0
12087,0.0
12088,0.0
12089,0.0
12090,0.0
12091,0.0
12092,0.0
12093,0.0
12094,0.0
12095,0.0
12096,0.0
12097,0.0
12098,0.0
12099,0.0
12100,0.0
12101,0.0
12102,0.0
12103,1.731392528648081
12104,4.719825312618932
12105,0.0
12106,0.0
12107,0.0
12108,1.198860219818104
12109,0.693506162035032
12110,0.0
12111,0.0
12112,0.05530473219274524
12113,0.1168323729897972
12114,0.1173504921703798
12115,0.1173504921703798
12116,0.1034272782197938
12117,0.1135437566445726
12118,0.2693458572191537
12119,0.5790264260201502
12120,1.150757769074039
12121,0.07421699768329583
12122,0.0
12123,0.07801213798262442
12124,0.380113491032919
12125,0.1674935303529359
12126,0.0
12127,0.0
12128,0.07709548221656735
12129,0.1748988621159917
12130,0.194786269191495
12131,0.7888722093503275
12132,0.05836547749735865
12133,0.0
12134,0.05873994597146763
12135,0.003603557470759683
12136,0.0
12137,0.0
12138,0.0
12139,0.0
12140,0.5079985103652972
12141,0.0
12142,0.0
12143,0.03446061876786681
12144,66.43186316987682
12145,331.9034588755235
12146,455.0611375668965
12147,59.29002962884212
12148,0.0934288883452564
12149,0.0
12150,0.0
12151,0.0
12152,0.0
12153,0.0
12154,0.0
12155,0.0
12156,0.0
12157,0.0
12158,0.0
12159,0.0
12160,0.0
12161,0.0
12162,0.0
12163,0.0
12164,0.0
12165,0.0
12166,0.0
12167,0.0
12168,0.0
12169,0.0
12170,0.0
12171,0.0
12172,0.0
12173,0.0
12174,0.0
12175,0.0
12176,0.0
12177,0.0
12178,0.0
12179,0.0
12180,0.0
12181,0.0
12182,0.0
12183,0.0
12184,0.0
12185,0.0
12186,0.0
12187,0.0
12188,0.0
12189,0.0
12190,0.0
12191,0.0
12192,0.0
12193,0.0
12194,0.0
12195,0.0
12196,0.0
12197,0.0
12198,0.0
12199,0.0
12200,0.0
12201,0.0
12202,0.0
12203,0.0
12204,0.0
12205,0.0
12206,0.0
12207,0.0
12208,0.0
12209,0.0
12210,0.0
12211,0.0
12212,0.0
12213,0.0
12214,0.0
12215,0.0
12216,0.0
12217,0.0
12218,0.0
12219,0.0
12220,0.0
12221,0.0
12222,0.0
12223,0.1517051412716565
12224,0.17056589657055
12225,0.0
12226,0.0
12227,0.0
12228,0.4855429609800828
12229,0.01599078664768261
12230,0.0
12231,0.0
12232,0.03013413058493293
12233,0.02319279495421345
12234,0.172122591699371
12235,0.1210525352269155
12236,0.005640223408245075
12237,0.1030395276908802
12238,0.1528954298065927
12239,0.1293463385184142
12240,0.1224842498880106
12241,0.0
12242,0.0
12243,0.7204681349462845
12244,0.605340575818878
12245,0.0957231982533495
12246,0.0
12247,0.0
12248,0.2066765156062316
12249,0.0
12250,0.0
12251,1.050873228461162
12252,0.1052641446773921
12253,0.0
12254,0.6650077225189159
12255,0.4671790888801599
12256,0.0
12257,0.0
12258,0.0
12259,0.0
12260,0.0
12261,0.0
12262,0.0
12263,0.3418377152044303
12264,275.4501543171876
12265,334.0504432066103
12266,754.3462067398364
12267,257.2409484885712
12268,0.0
12269,0.0
12270,0.0
12271,0.0
12272,0.0
12273,0.0
12274,0.0
12275,0.0
12276,0.0
12277,0.0
12278,0.0
12279,0.0
12280,0.0
12281,0.0
12282,0.0
12283,0.0
12284,0.0
12285,0.0
12286,0.0
12287,0.0
12288,0.0
12289,0.0
12290,0.0
12291,0.0
12292,0.0
12293,0.0
12294,0.0
12295,0.0
12296,0.0
12297,0.0
12298,0.0
12299,0.0
12300,0.0
12301,0.0
12302,0.0
12303,0.0
12304,0.0
12305,0.0
12306,0.0
12307,0.0
12308,0.0
12309,0.0
12310,0.0
12311,0.0
12312,0.0
12313,0.0
12314,0.0
12315,0.0
12316,0.0
12317,0.0
12318,0.0
12319,0.0
12320,0.0
12321,0.0
12322,0.0
12323,0.0
12324,0.0
12325,0.0
12326,0.0
12327,0.0
12328,0.0
12329,0.0
12330,0.0
12331,0.0
12332,0.0
12333,0.0
12334,0.0
12335,0.0
12336,0.0
12337,0.0
12338,0.0
12339,0.0
12340,0.0
12341,0.0
12342,0.0
12343,0.0
12344,0.0
12345,0.0
12346,0.0
12347,0.006297916031089211
12348,2.078817311612851
12349,0.3383262587090429
12350,0.0
12351,0.7597954295474486
12352,1.211936332328159
12353,0.7463359466920193
12354,1.300607231618083
12355,0.8800963141165399
12356,0.006888955465388038
12357,0.05246205865483389
12358,0.1043093346510767
12359,0.1155368038882938
12360,0.05038929630140592
12361,0.0
12362,0.0
12363,0.4460227472001162
12364,0.2708292563149361
12365,0.0
12366,0.0
12367,0.0
12368,1.001169461430237
12369,0.3898289640273435
12370,0.0
12371,0.0
12372,0.0
12373,0.0
12374,0.4659889541351627
12375,0.3501880362354716
12376,0.04458197066986362
12377,0.6280428562949
12378,0.2581138415094603
12379,0.0
12380,0.1580886669955604
12381,1.745584605756847
12382,0.6116590727081859
12383,0.0
12384,63.95454841636001
12385,226.2434284177181
12386,28.10360525384728
12387,23.45983114924054
12388,0.0
12389,0.0
12390,0.0
12391,0.0
12392,0.0
12393,0.0
12394,0.0
12395,0.0
12396,0.0
12397,0.0
12398,0.0
12399,0.0
12400,0.0
12401,0.0
12402,0.0
12403,0.0
12404,0.0
12405,0.0
12406,0.0
12407,0.0
12408,0.0
12409,0.0
12410,0.0
12411,0.0
12412,0.0
12413,0.0
12414,0.0
12415,0.0
12416,0.0
12417,0.0
12418,0.0
12419,0.0
12420,0.0
12421,0.0
12422,0.0
12423,0.0
12424,0.0
12425,0.0
12426,0.0
12427,0.0
12428,0.0
12429,0.0
12430,0.0
12431,0.0
12432,0.0
12433,0.0
12434,0.0
12435,0.0
12436,0.0
12437,0.0
12438,0.0
12439,0.0
12440,0.0
12441,0.0
12442,0.0
12443,0.0
12444,0.0
12445,0.0
12446,0.0
12447,0.0
12448,0.0
12449,0.0
12450,0.0
12451,0.0
12452,0.0
12453,0.0
12454,0.0
12455,0.0
12456,0.0
12457,0.0
12458,0.0
12459,0.0
12460,0.0
12461,0.0
12462,0.0
12463,1.222537144029551
12464,72.41197206246646
12465,0.0
12466,0.0
12467,0.0115826731789048
12468,1.020397724470135
12469,0.0
12470,0.0
12471,0.0
12472,0.0
12473,2.696434678613153
12474,0.4882486662295875
12475,0.0
12476,0.0
12477,0.0
12478,0.0
12479,0.1173504921703798
12480,0.1027131139641543
12481,0.00893845203085781
12482,0.0
12483,0.0007390928686600539
12484,0.2178007221166738
12485,0.2198111212983286
12486,0.0
12487,0.0
12488,0.4062180324475588
12489,0.908409937248679
12490,0.0
12491,0.0
12492,0.0
12493,0.0
12494,2.38732560174276
12495,1.276575386552707
12496,0.2935792218544829
12497,0.7355094373508284
12498,0.4909957656414813
12499,0.0
12500,0.0
12501,0.1050783495022777
12502,1.781077657890595
12503,0.0
12504,1.577614233174083
12505,25.21448597532824
12506,28.10360525384728
12507,23.40176286178573
12508,0.0
12509,0.0
12510,0.0
12511,0.0
12512,0.0
12513,0.0
12514,0.0
12515,0.0
12516,0.0
12517,0.0
12518,0.0
12519,0.0
12520,0.0
12521,0.0
12522,0.0
12523,0.0
12524,0.0
12525,0.0
12526,0.0
12527,0.0
12528,0.0
12529,0.0
12530,0.0
12531,0.0
12532,0.0
12533,0.0
12534,0.0
12535,0.0
12536,0.0
12537,0.0
12538,0.0
12539,0.0
12540,0.0
12541,0.0
12542,0.0
12543,0.0
12544,0.0
12545,0.0
12546,0.0
12547,0.0
12548,0.0
12549,0.0
12550,0.0
12551,0.0
12552,0.0
12553,0.0
12554,0.0
12555,0.0
12556,0.0
12557,0.0
12558,0.0
12559,0.0
12560,0.0
12561,0.0
12562,0.0
12563,0.0
12564,0.0
12565,0.0
12566,0.0
12567,0.0
12568,0.0
12569,0.0
12570,0.0
12571,0.0
12572,0.0
12573,0.0
12574,0.0
12575,0.0
12576,0.0
12577,0.0
12578,0.0
12579,0.0
12580,0.008357924593117483
12581,0.3273047092158503
12582,0.9594882486946463
12583,21.0861739269464
12584,543.5000220074811
12585,0.0
12586,0.0
12587,0.4142749866565861
12588,0.04677615329129283
12589,0.0
12590,0.0
12591,0.0
12592,0.2887687093284261
12593,0.7528173158635714
12594,0.3577198972295473
12595,0.0
12596,0.0
12597,0.0
12598,0.0473768532616178
12599,0.1173504921703798
12600,0.07083146349609591
12601,0.008689708154356872
12602,0.0
12603,0.001612620625743157
12604,0.3486184243594643
12605,0.2123509649614008
12606,0.0
12607,0.0
12608,0.05012762995959716
12609,0.04036829797116462
12610,0.0
12611,0.0
12612,0.0
12613,0.0
12614,0.2097933802054976
12615,0.7987625785325659
12616,0.1447272956728984
12617,0.1051607157079437
12618,1.626387051585649
12619,0.0
12620,0.0
12621,0.8748721944659149
12622,0.7752532514830816
12623,0.9586295624017221
12624,9.831882509889441
12625,28.10360525384728
12626,28.10360525384728
12627,25.31204493871605
12628,0.5572873202561454
12629,0.0
12630,0.0
12631,0.0
12632,0.0
12633,0.0
12634,0.0
12635,0.0
12636,0.0
12637,0.0
12638,0.0
12639,0.0
12640,0.0
12641,0.0
12642,0.0
12643,0.0
12644,0.0
12645,0.0
12646,0.0
12647,0.0
12648,0.0
12649,0.0
12650,0.0
12651,0.0
12652,0.0
12653,0.0
12654,0.0
12655,0.0
12656,0.0
12657,0.0
12658,0.0
12659,0.0
12660,0.0
12661,0.0
12662,0.0
12663,0.0
12664,0.0
12665,0.0
12666,0.0
12667,0.0
12668,0.0
12669,0.0
12670,0.0
12671,0.0
12672,0.0
12673,0.0
12674,0.0
12675,0.0
12676,0.0
12677,0.0
12678,0.0
12679,0.0
12680,0.0
12681,0.0
12682,0.0
12683,0.0
12684,0.0
12685,0.0
12686,0.0
12687,0.0
12688,0.0
12689,0.0
12690,0.0
12691,0.0
12692,0.0
12693,0.0
12694,0.0
12695,0.0
12696,0.0
12697,0.0
12698,0.0
12699,0.0
12700,0.2356154222830049
12701,0.3393021668261353
12702,0.04377422081456863
12703,10.05504822553578
12704,48.36962320909274
12705,0.0
12706,0.2818991493171096
12707,2.172917322354506
12708,0.008350543106480025
12709,0.0
12710,0.0
12711,0.08956580068383761
12712,1.324829111346168
12713,0.8833662227788871
12714,0.0
12715,0.0
12716,0.0
12717,0.0
12718,0.0
12719,0.1113918339676246
12720,0.02215233089570577
12721,0.0
12722,0.0004352938260609491
12723,0.0
12724,0.0
12725,0.0
12726,0.0
12727,0.0
12728,1.061872925541027
12729,1.221008920148927
12730,0.1492653954682121
12731,0.0
12732,0.0
12733,0.0
12734,0.0
12735,0.0
12736,0.0
12737,0.2939542038071468
12738,0.3341686146537838
12739,0.0
12740,0.0
12741,0.0
12742,0.7977116486245943
12743,1.58148978321845
12744,18.62290085330969
12745,28.10360525384728
12746,28.10360525384728
12747,28.10360525384728
12748,12.24663919639472
12749,0.0
12750,0.0
12751,0.0
12752,0.0
12753,0.0
12754,0.0
12755,0.0
12756,0.0
12757,0.0
12758,0.0
12759,0.0
12760,0.0
12761,0.0
12762,0.0
12763,0.0
12764,0.0
12765,0.0
12766,0.0
12767,0.0
12768,0.0
12769,0.0
12770,0.0
12771,0.0
12772,0.0
12773,0.0
12774,0.0
12775,0.0
12776,0.0
12777,0.0
12778,0.0
12779,0.0
12780,0.0
12781,0.0
12782,0.0
12783,0.0
12784,0.0
12785,0.0
12786,0.0
12787,0.0
12788,0.0
12789,0.0
12790,0.0
12791,0.0
12792,0.0
12793,0.0
12794,0.0
12795,0.0
12796,0.0
12797,0.0
12798,0.0
12799,0.0
12800,0.0
12801,0.0
12802,0.0
12803,0.0
12804,0.0
12805,0.0
12806,0.0
12807,0.0
12808,0.0
12809,0.0
12810,0.0
12811,0.0
12812,0.0
12813,0.0
12814,0.0
12815,0.0
12816,0.0
12817,0.0
12818,0.0
12819,0.0
12820,0.09197720074951428
12821,0.0
12822,0.0
12823,0.0
12824,0.2969427775118362
12825,1.011457460496873
12826,1.870599777258873
12827,0.982806025192002
12828,0.09718940491706766
12829,0.0
12830,0.0
12831,0.0
12832,0.0
12833,0.4977235374038985
12834,0.1540164845404515
12835,0.3824623760189406
12836,0.002234559390717027
12837,0.0
12838,0.0
12839,0.04450423862341088
12840,0.008691828846735099
12841,0.0
12842,0.7496387632581724
12843,0.0
12844,0.0
12845,0.0
12846,0.0
12847,0.0
12848,0.05750210947366284
12849,0.5107525202874017
12850,0.002396967771581325
12851,0.0
12852,0.0
12853,0.0
12854,0.115285650500265
12855,1.9605556794476
12856,0.6495473746877012
12857,1.333469648637146
12858,0.7389485258009747
12859,0.0
12860,0.0
12861,0.0
12862,1.212312491736838
12863,0.0
12864,5.658746904776929
12865,27.68363473450553
12866,28.10360525384728
12867,28.10360525384728
12868,26.18817241559469
12869,1.625938081666434
12870,0.0
12871,0.0
12872,0.0
12873,0.0
12874,0.0
12875,0.0
12876,0.0
12877,0.0
12878,0.0
12879,0.0
12880,0.0
12881,0.0
12882,0.0
12883,0.0
12884,0.0
12885,0.0
12886,0.0
12887,0.0
12888,0.0
12889,0.0
12890,0.0
12891,0.0
12892,0.0
12893,0.0
12894,0.0
12895,0.0
12896,0.0
12897,0.0
12898,0.0
12899,0.0
12900,0.0
12901,0.0
12902,0.0
12903,0.0
12904,0.0
12905,0.0
12906,0.0
12907,0.0
12908,0.0
12909,0.0
12910,0.0
12911,0.0
12912,0.0
12913,0.0
12914,0.0
12915,0.0
12916,0.0
12917,0.0
12918,0.0
12919,0.0
12920,0.0
12921,0.0
12922,0.0
12923,0.0
12924,0.0
12925,0.0
12926,0.0
12927,0.0
12928,0.0
12929,0.0
12930,0.0
12931,0.0
12932,0.0
12933,0.0
12934,0.0
12935,0.0
12936,0.0
12937,0.0
12938,0.0
12939,0.0
12940,0.0
12941,0.0
12942,0.02496885472518071
12943,3.032384950397484
12944,1.547785965078453
12945,1.101056479960422
12946,1.993356187939979
12947,0.1860701730995609
12948,0.0
12949,0.0
12950,0.0
12951,0.0
12952,0.0
12953,0.3049077619749169
12954,0.2780853887795965
12955,0.4403666894500117
12956,0.002559611352968021
12957,0.0
12958,0.0
12959,0.0
12960,0.0
12961,0.0
12962,0.2508588891460373
12963,0.0
12964,0.0
12965,0.0
12966,0.0
12967,0.0
12968,0.0
12969,0.0
12970,0.0
12971,0.0
12972,0.003056248382842701
12973,0.2604243824210042
12974,0.04299891322051154
12975,0.304708531622703
12976,0.6775262122786182
12977,0.7739396378081994
12978,0.07452570395264042
12979,0.0
12980,0.0
12981,0.03219916230724493
12982,1.083887290081968
12983,0.02358230551340039
12984,0.0
12985,14.66165708869105
12986,28.10360525384728
12987,20.58128891680715
12988,26.35094050455963
12989,2.077850756296079
12990,0.0
12991,0.0
12992,0.0
12993,0.0
12994,0.0
12995,0.0
12996,0.0
12997,0.0
12998,0.0
12999,0.0
13000,0.0
13001,0.0
13002,0.0
13003,0.0
13004,0.0
13005,0.0
13006,0.0
13007,0.0
13008,0.0
13009,0.0
13010,0.0
13011,0.0
13012,0.0
13013,0.0
13014,0.0
13015,0.0
13016,0.0
13017,0.0
13018,0.0
13019,0.0
13020,0.0
13021,0.0
13022,0.0
13023,0.0
13024,0.0
13025,0.0
13026,0.0
13027,0.0
13028,0.0
13029,0.0
13030,0.0
13031,0.0
13032,0.0
13033,0.0
13034,0.0
13035,0.0
13036,0.0
13037,0.0
13038,0.0
13039,0.0
13040,0.0
13041,0.0
13042,0.0
13043,0.0
13044,0.0
13045,0.0
13046,0.0
13047,0.0
13048,0.0
13049,0.0
13050,0.0
13051,0.0
13052,0.0
13053,0.0
13054,0.0
13055,0.0
13056,0.0
13057,0.0
13058,0.0
13059,0.0
13060,0.0
13061,0.0
13062,0.002002909298879479
13063,0.3742009008020882
13064,1.25409140914353
13065,1.138428474955665
13066,0.08540567901540332
13067,0.1824426814735386
13068,0.0
13069,0.0
13070,0.0
13071,0.0
13072,0.0
13073,0.07571845188840443
13074,0.025374023610833
13075,0.0
13076,0.02053288983626942
13077,0.0
13078,0.0
13079,0.0
13080,1.278983612644409
13081,0.5757209838192363
13082,0.0
13083,0.0
13084,0.0
13085,0.0
13086,0.4336295711266792
13087,0.1810842627313301
13088,0.01339577886922218
13089,0.09831698680348565
13090,0.3140976960175589
13091,0.0
13092,0.0
13093,0.0
13094,0.05237413269753454
13095,2.120903525455589
