,TZ2013,Area,diss,Zones,BY5Origins,BY5Destina,PTODOrigin,PTODDestin,midrich_jobs,selected_centers
1349,3912,2018928.79767,0,3912.0,1354.12,747.141,1673.38,522.138,257.87481006613297,False
1350,3913,8822089.41242,0,3913.0,118.459,946.337,141.651,673.753,257.87481006613297,False
1351,3914,13504906.9242,0,3914.0,0.0,974.718,0.0,709.44,257.87481006613297,False
1352,3915,12274500.4369,0,3915.0,0.0,974.718,0.0,709.44,257.87481006613297,False
1353,3916,2593783.56235,0,3916.0,0.0,974.718,0.0,709.44,257.87481006613297,False
1354,3917,62716385.7571,0,3917.0,0.0,974.718,0.0,709.44,257.87481006613297,False
1355,4001,2900857.12759,0,4001.0,307.659,1325.11,403.667,10029.6,153.95511048724356,False
1356,4002,1498314.94475,0,4002.0,4713.39,1133.95,4613.9,4679.98,359.22859113690157,False
1357,4003,587414.830048,0,4003.0,767.267,50.0352,923.928,0.0,19.244388810905445,False
1358,4004,637257.866178,0,4004.0,1690.79,50.0352,1248.32,6573.33,19.244388810905445,False
1359,4005,993053.191353,0,4005.0,1705.45,50.0351,1258.88,7365.79,19.244388810905445,False
1360,4006,3302782.48956,0,4006.0,74.4836,53.7791,107.165,0.0,19.244388810905445,False
1361,4007,583435.059149,0,4007.0,391.955,50.0352,484.171,0.0,19.244388810905445,False
1362,4008,429798.204212,0,4008.0,668.537,50.0352,808.854,0.0,19.244388810905445,False
1363,4009,2021024.06182,0,4009.0,169.27,50.0352,180.369,2512.37,19.244388810905445,False
1364,4010,2311595.6677,0,4010.0,397.844,50.0352,491.004,0.0,19.244388810905445,False
1365,4011,5051141.06746,0,4011.0,1077.95,50.0351,1290.26,0.0,19.244388810905445,False
1366,4012,8340594.39458,0,4012.0,0.0,1014.86,0.0,0.0,236.0645027471068,False
1367,4013,1398215.70311,0,4013.0,426.337,424.02,574.824,0.0,178.33133631439046,False
1368,4014,2434223.40055,0,4014.0,956.767,0.0,1123.21,0.0,0.0,False
1369,4015,144063620.823,0,4015.0,272.168,608.488,395.025,0.0,178.33133631439046,False
1370,4016,3003554.25497,0,4016.0,0.0,751.828,0.0,0.0,283.53399514734025,False
1371,4017,40351002.9157,0,4017.0,0.0,0.0,0.0,0.0,0.0,False
1372,4018,15675927.8608,0,4018.0,0.0,0.0,0.0,0.0,0.0,False
1373,4019,16381866.3978,0,4019.0,0.0,0.0,0.0,0.0,0.0,False
1374,4020,7728741.02825,0,4020.0,0.0,262.221,0.0,0.0,247.61113603365,False
1375,4021,23751727.5981,0,4021.0,0.0,0.0,0.0,0.0,0.0,False
1376,4022,5621439.81504,0,4022.0,0.0,1371.51,0.0,0.0,134.7107216763381,False
1377,4023,55522899.5921,0,4023.0,0.0,0.0,0.0,0.0,0.0,False
1378,4101,646376.67833,0,4101.0,0.0,4.35929,0.0,4.39432,0.0,False
1379,4102,616589.095142,0,4102.0,0.0,27.1918,0.0,27.4439,3.848877762181089,False
1380,4103,452174.114667,0,4103.0,241.064,7.58797,277.414,7.61871,2.565918508120726,False
1381,4104,665408.825518,0,4104.0,0.0,112.827,0.0,113.345,17.961429556845083,False
1382,4105,537450.13651,0,4105.0,0.0,9.16177,0.0,9.19422,1.282959254060363,False
1383,4106,555740.733548,0,4106.0,0.0,0.0,1100.51,20.0713,0.0,False
1384,4107,789462.448145,0,4107.0,0.0,0.571782,776.929,15.2974,0.0,False
1385,4108,921683.306371,0,4108.0,0.0,0.0,915.049,26.0478,0.0,False
1386,4109,634164.368835,0,4109.0,0.0,0.0,1269.14,312.024,0.0,False
1387,4110,582620.26953,0,4110.0,0.0,0.128215,1456.41,54.806,0.0,False
1388,4111,469289.61741,0,4111.0,0.0,0.0,1223.16,46.4346,0.0,False
1389,4112,840736.565015,0,4112.0,0.0,0.0,829.602,4033.94,0.0,False
1390,4113,309999.301068,0,4113.0,0.0,0.0,807.945,30.5919,0.0,False
1391,4114,414249.768462,0,4114.0,111.198,0.0,2424.38,443.848,0.0,False
1392,4115,369116.177265,0,4115.0,0.0,0.0,1073.86,38.3901,0.0,False
1393,4116,633775.698161,0,4116.0,3530.21,405.448,4271.68,694.173,19.244388810905445,False
1394,4117,336770.02087,0,4117.0,0.0,0.0,833.036,31.5797,3.848877762181089,False
1395,4118,468291.263485,0,4118.0,0.0,0.0,245.655,0.0,0.0,False
1396,4119,260325.802249,0,4119.0,0.0,0.12029,677.519,25.7954,0.0,False
1397,4120,331438.330517,0,4120.0,0.0,0.0,863.485,32.5175,0.0,False
1398,4121,252432.177846,0,4121.0,0.0,0.0,657.745,25.2382,0.0,False
1399,4122,234885.567838,0,4122.0,0.0,0.0,611.79,22.6406,0.0,False
1400,4123,274373.594248,0,4123.0,0.0,0.0,143.789,0.0,0.0,False
1401,4124,388801.278855,0,4124.0,0.0,0.0,1012.54,37.9316,0.0,False
1402,4125,532269.164248,0,4125.0,0.0,0.0,1322.04,50.2857,0.0,False
1403,4126,441313.151658,0,4126.0,0.0,0.0,1131.85,42.9235,0.0,False
1404,4302,499039.768487,0,4302.0,296.919,483.879,371.364,343.541,70.56275897331996,False
1405,4303,1445391.86949,0,4303.0,905.311,57.1714,1078.08,58.2044,12.82959254060363,False
1406,4304,838977.590193,0,4304.0,965.869,652.895,1105.81,710.958,438.77206488864414,False
1407,4305,1541242.0249,0,4305.0,830.425,53.7891,852.639,1592.25,16.678470302784717,False
1408,4306,10266598.5066,0,4306.0,0.0,0.0,0.0,0.0,0.0,False
1409,4307,1208338.06924,0,4307.0,0.0,0.304107,0.0,0.308004,0.0,False
1410,4308,4050348.23848,0,4308.0,932.582,151.308,1221.16,154.974,33.356940605569434,False
1411,4309,246665.569782,0,4309.0,138.645,46.8446,161.281,45.8927,14.112551794663991,False
1412,4310,387587.523481,0,4310.0,0.0,0.0,0.0,0.0,0.0,False
1413,4311,236453.145779,0,4311.0,0.0,0.053497,0.0,0.053499,0.0,False
1414,4312,7321528.74279,0,4312.0,0.0,51.9014,0.0,52.4039,7.697755524362178,False
1415,4313,22967665.8018,0,4313.0,211.104,15.636,245.733,15.7299,3.848877762181089,False
1416,4360,753865.633251,0,4360.0,0.0,0.186885,0.0,0.189381,0.0,False
1417,4361,1447538.35369,0,4361.0,0.0,0.0,0.0,0.0,0.0,False
1418,4362,1146300.80848,0,4362.0,0.0,0.0,0.0,0.0,0.0,False
1419,4363,853875.258524,0,4363.0,0.0,0.0,0.0,0.0,0.0,False
1420,4364,892338.377459,0,4364.0,0.0,0.0,0.0,0.0,0.0,False
1421,4365,725859.553899,0,4365.0,0.0,0.0,0.0,0.0,0.0,False
1422,4366,619522.939218,0,4366.0,0.0,0.0,0.0,0.0,0.0,False
1423,4367,12295803.1153,0,4367.0,0.0,0.189024,0.0,0.191515,0.0,False
1424,4368,12439140.2873,0,4368.0,0.0,7.78082,0.0,7.84795,1.282959254060363,False
1425,4369,905452.013931,0,4369.0,0.0,0.0,0.0,0.0,0.0,False
1426,4401,1153082.86255,0,4401.0,14052.9,1133.9,17395.4,1895.51,25.65918508120726,True
1427,4402,587955.829411,0,4402.0,0.0,1105.66,0.0,4066.01,152.67215123318317,False
1428,4403,682446.239822,0,4403.0,2575.4,214.26,2125.87,3021.3,33.356940605569434,False
1429,4404,951398.158002,0,4404.0,0.0,0.0,0.0,0.0,0.0,False
1430,4405,885296.360968,0,4405.0,0.0,0.0,344.506,2449.69,0.0,False
1431,4406,931583.815913,0,4406.0,0.0,0.0,587.748,4037.17,0.0,False
1432,4407,864191.345969,0,4407.0,0.0,0.0,454.358,3240.68,0.0,False
1433,4408,1064987.48439,0,4408.0,0.0,0.0,654.02,4663.59,0.0,False
1434,4409,1136599.76092,0,4409.0,0.0,0.0,0.0,0.0,0.0,False
1435,4410,3992679.9956,0,4410.0,164.428,0.0,205.622,0.0,0.0,False
1436,4411,1044653.35116,0,4411.0,0.0,0.0,0.0,0.0,0.0,False
1437,4412,3364347.51366,0,4412.0,0.0,0.0,0.0,0.0,0.0,False
1438,4413,844685.455512,0,4413.0,0.0,0.0,0.0,0.0,0.0,False
1439,4501,1422219.77305,0,4501.0,0.0,0.0,0.0,0.13341,0.0,False
1440,4502,1368799.54873,0,4502.0,0.0,0.0,182.915,4.06207,0.0,False
1441,4503,947353.589667,0,4503.0,0.0,0.0,613.094,7079.1,0.0,False
1442,4504,517899.856013,0,4504.0,0.0,0.0,0.0,0.0,0.0,False
1443,4505,767209.11015,0,4505.0,0.0,0.0,499.49,4751.03,0.0,False
1444,4506,1137920.27607,0,4506.0,0.0,0.0,738.843,8457.53,0.0,False
1445,4507,881343.182881,0,4507.0,0.0,0.23967,1144.31,3993.77,0.0,False
1446,4508,915173.906708,0,4508.0,0.0,0.0,0.0,0.0,0.0,False
1447,4509,874877.659825,0,4509.0,0.0,0.0,0.0,5117.0,0.0,False
1448,4510,1679207.72942,0,4510.0,0.0,0.0,781.406,11181.4,0.0,False
1449,4511,1038231.0995,0,4511.0,0.0,0.0,484.413,6798.37,0.0,False
1450,4512,695770.741316,0,4512.0,0.0,0.0,350.275,1964.31,0.0,False
1451,4513,800298.493948,0,4513.0,0.0,0.0,0.0,2.54472,0.0,False
1452,4514,960856.552957,0,4514.0,0.0,0.331875,0.0,0.336125,0.0,False
1453,4515,797571.218443,0,4515.0,0.0,0.0,0.0,0.0,0.0,False
1454,4516,843979.585467,0,4516.0,0.0,0.0,0.0,0.0,0.0,False
1455,4517,776256.754802,0,4517.0,0.0,0.0,0.0,0.0,0.0,False
1456,4518,1320556.90837,0,4518.0,0.0,0.0,0.0,0.0,0.0,False
1457,4519,1536307.47786,0,4519.0,0.0,0.0,0.0,0.0,0.0,False
1458,4520,1235840.78559,0,4520.0,0.0,0.0,0.0,0.0,0.0,False
1459,4521,869884.730064,0,4521.0,0.0,0.0,0.0,0.0,0.0,False
1460,4522,1865338.97747,0,4522.0,7.33277,0.0,50.9602,0.0,1.282959254060363,False
1461,4523,1364402.46886,0,4523.0,0.0,11.3298,0.0,11.2998,2.565918508120726,False
1462,4524,401326.734459,0,4524.0,29.2005,0.0,121.397,0.0,19.244388810905445,False
1463,4525,976808.716012,0,4525.0,22.2071,0.0,149.465,0.0,0.0,False
1464,4526,1065146.50067,0,4526.0,0.0,0.0,0.0,0.0,0.0,False
1465,4527,2543462.08289,0,4527.0,0.0,0.0,0.0,0.0,0.0,False
1466,4528,1569103.44451,0,4528.0,0.0,0.0,0.0,0.0,0.0,False
1467,4529,1886319.5482,0,4529.0,0.0,0.0,0.0,0.0,0.0,False
1468,4530,2610629.82032,0,4530.0,0.0,0.0,0.0,0.0,0.0,False
1469,4531,1847554.61373,0,4531.0,0.0,0.0,0.0,0.0,0.0,False
1470,4532,1641551.71076,0,4532.0,0.0,0.0,0.0,0.0,0.0,False
1471,4533,1461170.55563,0,4533.0,0.0,0.0,0.0,0.0,0.0,False
1472,4534,974505.103363,0,4534.0,0.0,0.0,0.0,0.0,0.0,False
1473,4535,1063636.47622,0,4535.0,0.0,0.0,0.0,0.0,0.0,False
1474,4536,1198252.35372,0,4536.0,0.0,0.0,0.0,0.0,0.0,False
1475,4537,1090389.52851,0,4537.0,198.603,0.062635,232.873,0.063484,0.0,False
1476,4538,1081287.6863,0,4538.0,0.0,0.0,0.0,0.0,0.0,False
1477,4539,2145322.4806,0,4539.0,0.0,0.0,0.0,0.0,0.0,False
1478,4601,1488109.10659,0,4601.0,0.0,0.0,0.0,0.0,0.0,False
1479,4602,1355771.50212,0,4602.0,0.0,0.0,0.0,0.0,0.0,False
1480,4603,841258.378186,0,4603.0,0.0,0.0,0.0,0.0,0.0,False
1481,4604,963231.728887,0,4604.0,0.0,0.0,0.0,0.0,0.0,False
1482,4605,563520.38906,0,4605.0,0.0,0.0,0.0,0.224825,0.0,False
1483,4606,1289821.29193,0,4606.0,0.0,0.0,0.0,15.8846,2.565918508120726,False
1484,4607,1058023.40702,0,4607.0,0.0,0.195226,0.0,0.197472,0.0,False
1485,4608,680507.894017,0,4608.0,0.0,0.0,0.0,0.0,0.0,False
1486,4609,1416482.51014,0,4609.0,0.0,0.0,0.0,0.065299,0.0,False
1487,4610,842093.928367,0,4610.0,0.0,0.0,0.0,0.0,0.0,False
1488,4611,1464599.01973,0,4611.0,0.0,0.0,0.0,0.0,0.0,False
1489,4612,1134325.00465,0,4612.0,0.0,0.0,0.0,0.20679,0.0,False
1490,4613,820532.368478,0,4613.0,0.0,0.0,0.0,0.0,0.0,False
1491,4614,1294601.12583,0,4614.0,0.0,0.0,0.0,0.0,0.0,False
1492,4615,843919.156747,0,4615.0,0.0,0.0,0.0,0.0,0.0,False
1493,4616,1156235.80478,0,4616.0,0.0,0.0,0.0,0.0,0.0,False
1494,4617,1310232.75769,0,4617.0,0.0,0.0,0.0,0.122971,0.0,False
1495,4618,780287.295445,0,4618.0,0.0,0.0,0.0,0.0,0.0,False
1496,4619,1022565.95091,0,4619.0,0.0,0.0,0.0,0.0,0.0,False
1497,4701,75560540.2711,0,4701.0,955.529,15.739,1118.03,15.9163,2.565918508120726,False
1498,4702,179766643.307,0,4702.0,1053.87,551.484,1332.11,324.918,80.82643300580287,False
1499,4703,65825414.707,0,4703.0,1170.95,1024.57,2306.21,22998.3,273.2703211148573,False
1500,4801,307722645.67,0,4801.0,1680.62,37.4595,1671.33,252.907,8.980714778422541,False
1501,4802,92013136.9932,0,4802.0,0.0,28.2875,0.0,28.4253,5.131837016241452,False
1502,4901,53445429.4189,0,4901.0,0.0,100.725,0.0,100.881,20.527348064965807,False
1503,5001,367879.836817,0,5001.0,398.551,13.608,871.937,18.0164,3.848877762181089,False
1504,5002,629130.303345,0,5002.0,2007.49,262.172,3775.12,555.928,52.601329416474876,False
1505,5003,1414647.45257,0,5003.0,10738.4,1094.7,10761.2,2381.67,28.225103589327983,True
1506,5004,663274.286184,0,5004.0,4403.58,1298.05,5101.45,1258.43,38.48877762181089,True
1507,5005,2481316.99477,0,5005.0,569.64,0.0,1579.7,845.485,0.0,False
1508,5006,114643.255608,0,5006.0,1959.07,0.0,1650.86,374.837,0.0,False
1509,5007,207470.125002,0,5007.0,2284.86,5.79938,1925.13,443.337,1.282959254060363,False
1510,5008,285610.982166,0,5008.0,4074.87,42.102,3685.0,690.11,14.112551794663991,False
1511,5009,353510.14377,0,5009.0,1972.99,0.0,1835.83,371.82,0.0,False
1512,5010,138792.755697,0,5010.0,2011.86,17.9481,1694.49,404.059,5.131837016241452,False
1513,5011,296206.978041,0,5011.0,3563.15,13.1354,3001.94,695.762,3.848877762181089,False
1514,5012,130379.797489,0,5012.0,1367.78,2169.56,1569.87,565.11,34.6398998596298,True
1515,5013,135722.15232,0,5013.0,1740.88,12.5283,1466.38,346.461,3.848877762181089,False
1516,5014,89399.11914,0,5014.0,625.621,4.78324,700.671,4.82877,1.282959254060363,False
1517,5015,162727.043072,0,5015.0,2920.65,403.715,3065.49,618.251,14.112551794663991,False
1518,5016,160177.010233,0,5016.0,1505.94,712.432,1736.8,353.991,8.980714778422541,False
1519,5017,185573.22808,0,5017.0,1881.43,1579.43,2268.82,621.178,17.961429556845083,True
1520,5018,156574.214719,0,5018.0,2196.2,0.0,1850.69,420.213,0.0,False
1521,5019,122171.856879,0,5019.0,227.277,407.853,391.208,397.776,87.24122927610469,False
1522,5020,282177.038437,0,5020.0,1652.29,757.856,3068.16,527.993,269.4214433526762,False
1523,5021,263315.820802,0,5021.0,1956.66,581.9,2540.85,361.108,246.32817677958968,False
1524,5022,424124.15377,0,5022.0,2985.4,160.942,3030.2,357.407,59.0161256867767,False
1525,5023,638649.663297,0,5023.0,0.0,0.0,1525.09,2756.79,0.0,False
1526,5024,2131750.21952,0,5024.0,0.0,0.0,1691.92,6840.34,0.0,False
1527,5025,300991.685997,0,5025.0,1756.14,367.26,2956.11,472.34,11.546633286543265,False
1528,5026,382109.944358,0,5026.0,992.574,1418.04,1556.76,330.825,26.94214433526762,False
1529,5027,78381.5125399,0,5027.0,317.346,11.5942,543.167,14.0651,2.565918508120726,False
1530,5028,134096.967583,0,5028.0,506.716,1603.59,695.327,254.281,28.225103589327983,False
1531,5029,200725.564083,0,5029.0,671.73,410.765,1218.93,253.808,7.697755524362178,False
1532,5030,129439.846473,0,5030.0,1023.39,0.0,1122.94,0.0,0.0,False
1533,5031,1221002.98824,0,5031.0,23.7231,330.225,26.7135,330.292,74.41163673550105,False
1534,5032,422157.026421,0,5032.0,1731.49,157.792,2244.9,460.126,38.48877762181089,False
1535,5033,367950.394521,0,5033.0,436.613,1419.72,858.0,432.4,69.2797997192596,False
1536,5034,302857.077301,0,5034.0,711.13,255.884,1251.12,299.271,28.225103589327983,False
1537,5035,159104.3174,0,5035.0,296.42,96.5499,401.647,97.9281,16.678470302784717,False
1538,5036,188851.456952,0,5036.0,909.911,14.0109,1343.48,331.228,3.848877762181089,False
1539,5037,170663.943296,0,5037.0,196.85,168.26,5282.14,3972.65,11.546633286543265,False
1540,5038,352491.70513,0,5038.0,1305.81,2506.82,2076.76,602.642,42.33765538399198,True
1541,5039,105705.78264,0,5039.0,1013.22,0.0,1076.48,123.561,0.0,False
1542,5101,133957.353983,0,5101.0,0.0,18406.5,0.0,18366.0,4539.1098408655635,True
1543,5102,460476.747137,0,5102.0,450.431,5198.13,582.254,4880.61,1209.830576578922,True
1544,5103,169436.762695,0,5103.0,0.0,12136.7,0.0,13597.6,2930.278936273869,True
1545,5104,318182.047125,0,5104.0,233.101,10586.6,303.318,10928.0,2731.4202518945126,True
1546,5105,369712.895293,0,5105.0,216.6,4132.97,265.396,4109.44,1005.8400551833245,True
1547,5106,909735.778151,0,5106.0,138.717,1984.75,612.183,6222.4,334.8523653097547,True
1548,5107,421465.86126,0,5107.0,631.683,4444.42,791.147,4338.89,1094.3642437134895,True
1549,5108,420089.11734,0,5108.0,199.5,7749.41,582.274,7893.44,1735.843870743671,True
1550,5109,425772.551369,0,5109.0,683.884,2692.32,923.189,2397.48,600.4249309002498,True
1551,5110,145118.379316,0,5110.0,517.669,6559.62,634.274,6510.39,1617.8116193701176,True
1552,5111,561784.023412,0,5111.0,1134.41,1517.99,1691.11,756.303,563.2191125324994,False
1553,5112,456655.235183,0,5112.0,415.104,6853.86,653.691,6929.46,1696.0721338678,True
1554,5113,1277037.36641,0,5113.0,608.343,6762.48,2094.57,8882.74,1262.431905995397,True
1555,5114,1800872.31949,0,5114.0,199.505,179.674,251.597,176.403,25.65918508120726,False
1556,5115,345147.782139,0,5115.0,0.0,12013.0,0.0,14003.8,2931.561895527929,True
1557,5116,254731.028593,0,5116.0,432.812,18599.4,530.302,18545.0,4457.0004486057005,True
1558,5117,375416.592937,0,5117.0,332.791,9772.34,411.021,9017.62,3176.6071130534588,True
1559,5118,143262.870655,0,5118.0,305.719,13549.3,374.585,13502.5,3317.7326310000985,True
1560,5201,1375341.33096,0,5201.0,9.56892,17114.3,9.59296,17252.6,2328.5710461195586,True
1561,5202,687736.143373,0,5202.0,1046.12,5391.28,1465.52,4656.94,972.4831145777549,True
1562,5203,901938.691024,0,5203.0,1330.75,4589.0,2511.93,4280.02,845.4701484257791,True
1563,5204,947396.146507,0,5204.0,1532.27,1630.43,1992.71,805.606,581.1805420893444,True
1564,5205,547751.066598,0,5205.0,178.552,23912.2,4809.85,36402.9,5292.2069229989975,True
1565,5206,331937.347105,0,5206.0,653.919,2103.75,774.996,2081.29,323.3057320232115,True
1566,5207,519057.459106,0,5207.0,1361.74,3463.27,1424.93,3546.14,633.7818715058193,True
1567,5208,163891.883391,0,5208.0,436.346,39.1802,522.293,39.597,10.263674032482903,False
1568,5209,384402.480823,0,5209.0,0.0,4253.4,0.0,4287.27,573.4827865649822,True
1569,5210,320274.934324,0,5210.0,0.0,1292.06,0.0,1303.4,166.7847030278472,False
1570,5211,1745495.55411,0,5211.0,234.781,525.914,275.17,2275.45,96.22194405452721,False
1571,5301,1019773.31277,0,5301.0,855.666,984.967,1145.84,666.459,98.78786256264794,False
1572,5302,1097769.57312,0,5302.0,1684.66,757.788,2067.96,827.559,284.81695440140055,False
1573,5303,1129502.72468,0,5303.0,877.883,1505.76,1090.39,1393.63,744.1163673550105,True
1574,5304,698339.01554,0,5304.0,1102.79,1259.49,1437.11,1010.06,440.05502414270444,False
1575,5305,653466.324388,0,5305.0,783.909,171.449,937.128,173.232,32.073981351509076,False
1576,5401,782031.656951,0,5401.0,2050.92,1520.2,2668.9,1523.82,343.83308008817727,True
1577,5402,861849.202881,0,5402.0,2474.97,740.347,2282.94,1246.16,111.61745510325157,False
1578,5403,390064.919215,0,5403.0,1925.68,1125.33,2417.03,1256.68,307.9102209744871,False
1579,5404,643425.889078,0,5404.0,1165.07,1204.81,1502.16,1358.8,545.2576829756542,False
1580,5405,995763.313815,0,5405.0,1578.45,246.921,1932.72,249.272,69.2797997192596,False
1581,5406,545540.820976,0,5406.0,1148.88,1712.99,1550.24,1472.56,582.4635013434048,True
1582,5407,264673.075924,0,5407.0,519.154,128.117,649.151,129.47,20.527348064965807,False
1583,5408,283425.757562,0,5408.0,0.0,190.98,0.0,191.705,35.922859113690166,False
1584,5409,283686.055988,0,5409.0,0.0,73.2849,0.0,73.967,16.678470302784717,False
1585,5501,317050.68066,0,5501.0,404.895,176.384,455.479,166.627,29.50806284338835,False
1586,5502,347620.502468,0,5502.0,382.896,49.9826,477.531,50.1361,15.395511048724355,False
1587,5503,279963.241795,0,5503.0,440.116,96.7451,488.337,93.097,28.225103589327983,False
1588,5504,326576.17228,0,5504.0,0.0,1638.46,31.2382,1643.62,232.2156249849257,False
1589,5505,213030.982096,0,5505.0,451.236,16.0352,546.589,16.1975,3.848877762181089,False
1590,5506,370972.595889,0,5506.0,0.0,3235.77,0.0,3262.8,423.3765538399198,True
1591,5507,825179.281026,0,5507.0,1981.51,54.7874,2491.77,55.0347,15.395511048724355,False
1592,5508,2163004.52018,0,5508.0,608.944,12619.3,1043.87,20940.1,2689.0825965105205,True
1593,5509,364402.269108,0,5509.0,540.438,78.9576,651.568,79.2795,23.09326657308653,False
1594,5510,223892.207993,0,5510.0,257.673,13.6467,301.321,13.6713,3.848877762181089,False
1595,5511,1055739.28324,0,5511.0,0.0,1029.77,0.0,1032.34,202.70756214153732,False
1596,5512,2592283.53579,0,5512.0,378.298,0.0,590.379,0.47849,0.0,False
1597,5513,473945.50888,0,5513.0,1011.55,692.921,1241.36,895.892,128.2959254060363,False
1598,5514,592039.836456,0,5514.0,1092.27,170.796,1501.25,173.774,44.903573892112696,False
1599,5515,262618.016408,0,5515.0,219.152,51.1881,279.296,52.1314,14.112551794663991,False
1600,5516,210922.50661,0,5516.0,830.587,644.924,1279.09,332.998,25.65918508120726,False
1601,5517,299355.541095,0,5517.0,0.0,1567.7,0.0,1577.5,243.762258271469,False
1602,5518,316863.130046,0,5518.0,415.496,13.9943,551.196,14.3203,3.848877762181089,False
1603,5519,359260.225835,0,5519.0,456.329,462.275,590.756,445.932,97.50490330858757,False
1604,5520,358413.734198,0,5520.0,1003.13,37.8423,1193.48,37.7228,12.82959254060363,False
1605,5521,374163.827659,0,5521.0,0.0,2815.6,0.0,3617.03,372.05818367750527,True
1606,5522,657841.960917,0,5522.0,0.0,8419.14,0.0,8491.16,1086.6664881891272,True
1607,5523,1065080.44445,0,5523.0,7.30385,8771.58,8.74654,8849.96,1116.1745510325156,True
1608,5524,800309.22463,0,5524.0,0.0,418.919,0.0,8876.23,74.41163673550105,False
1609,5525,582586.096404,0,5525.0,1376.0,7.33793,1791.72,7.35088,1.282959254060363,False
1610,5526,1097188.60393,0,5526.0,0.0,9285.78,0.0,10489.2,1211.1135358329827,True
1611,5527,322403.163715,0,5527.0,249.065,18.2359,371.85,24.1595,5.131837016241452,False
1612,5528,326401.795603,0,5528.0,171.692,37.048,234.775,37.5573,8.980714778422541,False
1613,5529,426523.213581,0,5529.0,211.751,62.0336,304.271,62.287,12.82959254060363,False
1614,5530,504752.08087,0,5530.0,750.433,38.306,920.376,38.5263,11.546633286543265,False
1615,5531,205977.403088,0,5531.0,0.0,67.8443,0.0,67.9066,14.112551794663991,False
1616,5532,228019.547248,0,5532.0,0.0,56.0116,25.7958,2248.65,14.112551794663991,False
1617,5533,123744.893541,0,5533.0,116.536,239.89,139.551,233.598,48.752451654293786,False
1618,5534,129924.182077,0,5534.0,191.573,732.057,229.409,725.186,135.99368093039848,False
1619,5535,230286.023031,0,5535.0,89.1482,43.2734,126.644,39.6723,7.697755524362178,False
1620,5536,220742.133775,0,5536.0,146.529,32.367,180.032,32.6297,8.980714778422541,False
1621,5537,187461.803246,0,5537.0,90.8605,442.79,124.062,108.74,82.10939225986323,False
1622,5538,229051.474118,0,5538.0,0.0,152.603,0.0,144.449,20.527348064965807,False
1623,5539,254864.224968,0,5539.0,124.521,489.825,152.747,481.137,114.1833736113723,False
1624,5540,160398.860328,0,5540.0,198.929,78.3853,282.457,71.3108,11.546633286543265,False
1625,5541,95546.2066027,0,5541.0,126.968,110.516,157.385,107.142,35.922859113690166,False
1626,5542,344240.180443,0,5542.0,322.004,384.93,483.06,392.176,109.05153659513084,False
1627,5543,418029.075686,0,5543.0,1303.45,530.284,1755.24,718.715,318.17389500697004,False
1628,5544,438968.425045,0,5544.0,1137.54,44.2799,1584.88,45.7317,11.546633286543265,False
1629,5545,224810.02557,0,5545.0,0.0,1311.91,0.0,1318.94,205.27348064965807,False
1630,5546,406305.798119,0,5546.0,257.739,340.722,339.072,106.918,11.546633286543265,False
1631,5547,422589.161047,0,5547.0,329.316,603.09,1111.53,607.691,125.73000689791556,False
1632,5548,198709.560836,0,5548.0,0.0,1196.53,0.0,1205.68,191.16092885499407,False
1633,5549,149498.772574,0,5549.0,0.0,1535.49,0.514555,1539.98,301.49542470418527,False
1634,5550,263634.899558,0,5550.0,0.0,2469.32,0.0,2486.87,374.62410218562593,True
1635,5551,115727.486342,0,5551.0,1306.38,244.935,1843.75,626.431,440.05502414270444,False
1636,5552,65735.979741,0,5552.0,604.16,0.384939,899.17,1.78497,0.0,False
1637,5553,359908.872857,0,5553.0,0.0,2734.15,0.0,3115.49,352.81379486659984,True
1638,5554,584305.225053,0,5554.0,0.0,4714.72,0.0,5173.26,585.0294198515255,True
1639,5555,386669.373777,0,5555.0,0.0,1819.28,0.0,1834.7,237.34746200116714,True
1640,5556,268443.893962,0,5556.0,0.0,2249.7,0.0,2268.94,305.34430246636634,True
1641,5557,669669.498794,0,5557.0,0.0,366.877,0.0,370.473,44.903573892112696,False
1642,5558,630980.401307,0,5558.0,0.0,0.0,0.0,0.0,0.0,False
1643,5559,659625.881077,0,5559.0,0.0,0.0,0.0,0.0,0.0,False
1644,5560,267347.685448,0,5560.0,0.0,854.347,0.0,4619.44,100.0708218167083,False
1645,5561,135682.542981,0,5561.0,4305.91,5.81701,3604.02,769.108,1.282959254060363,False
1646,5562,149032.178578,0,5562.0,0.0,1721.16,0.0,1722.91,366.9263466612638,False
1647,5563,309913.987986,0,5563.0,0.0,279.588,0.0,597.736,35.922859113690166,False
1648,5564,348854.249613,0,5564.0,0.0,0.0,212.686,2017.72,0.0,False
1649,5565,66109.1398948,0,5565.0,0.0,0.0,0.0,0.0,0.0,False
1650,5601,1121843.50962,0,5601.0,1346.89,125.165,1511.44,127.248,26.94214433526762,False
1651,5602,1398267.01079,0,5602.0,1841.26,680.391,1601.33,1081.9,288.6658321635817,False
1652,5603,1450230.36535,0,5603.0,861.739,1276.11,1032.05,1299.88,289.948791417642,False
1653,5604,1356503.78361,0,5604.0,1751.93,419.14,1892.5,840.177,112.90041435731193,False
1654,5605,447614.973481,0,5605.0,155.727,5782.18,179.822,5764.85,1413.82109797452,True
1655,5606,972463.939794,0,5606.0,70.5669,7213.9,92.1015,10295.6,1084.1005696810068,True
