,TZ2013,Area,diss,Zones,BY5Origins,BY5Destina,PTODOrigin,PTODDestin,jobs_total,selected_centers
725,2317,489714.358822,0,2317.0,0.0,0.0,1252.66,44.1272,6.457637967923799,False
726,2318,400732.030007,0,2318.0,0.0,0.0,1061.17,32.0117,2.6434041730726663,False
727,2319,477440.883817,0,2319.0,0.0,0.0,1354.61,44.4631,0.0,False
728,2320,508105.171981,0,2320.0,0.0,0.0,1518.75,60.4939,5.6360135503204285,False
729,2321,369189.571484,0,2321.0,0.0,0.0,991.754,27.6003,0.0,False
730,2322,945622.373056,0,2322.0,0.0,0.0,486.242,25.8129,12.542516300659512,False
731,2323,417990.915679,0,2323.0,0.0,0.0,1354.03,33.9149,0.0,False
732,2324,310534.670385,0,2324.0,0.0,0.0,1366.24,33.9149,0.0,False
733,2325,421242.371398,0,2325.0,0.0,0.0,1177.23,32.8833,3.171140297510319,False
734,2326,534011.696255,0,2326.0,0.0,0.0,1111.29,27045.6,0.0,False
735,2327,825374.259245,0,2327.0,0.0,0.0,1358.88,33.9149,0.0,False
736,2328,604012.608787,0,2328.0,0.0,29.8423,0.0,28.1925,20.210603006708183,False
737,2329,814315.521118,0,2329.0,43.7934,0.0,1882.81,30.4841,0.0,False
738,2330,405551.277398,0,2330.0,0.0,0.0,933.833,400.19,0.0,False
739,2331,640882.002131,0,2331.0,0.0,0.0,1221.38,31.9998,0.0,False
740,2332,322643.550414,0,2332.0,0.0,0.0,0.0,0.0,0.0,False
741,2333,568748.556326,0,2333.0,0.0,0.0,0.0,0.0,0.0,False
742,2334,531604.994213,0,2334.0,0.0,0.0,0.0,0.0,0.0,False
743,2335,372087.64165,0,2335.0,0.0,0.0,1332.06,33.3963,0.0,False
744,2336,1094094.59639,0,2336.0,0.0,16.4775,0.0,16.5458,9.63201116540107,False
745,2504,525440.422187,0,2504.0,469.135,444.169,704.012,216.221,280.67832488670626,False
746,2505,538839.822508,0,2505.0,184.632,427.093,464.754,300.57,471.0565607029491,False
747,2506,1917060.68462,0,2506.0,143.652,2844.87,236.96,2841.18,1658.2811359069565,True
748,2507,771715.393478,0,2507.0,1133.49,301.034,1365.14,444.111,243.05112531960012,False
749,2508,910799.432717,0,2508.0,2987.26,367.273,4246.82,663.632,324.26838688721125,False
750,2509,928763.108017,0,2509.0,5551.64,357.578,5690.59,2163.91,277.6380253402454,False
751,2510,665260.756851,0,2510.0,979.453,27.1742,1164.26,27.449,19.290809661782077,False
752,2511,953709.489183,0,2511.0,545.008,199.324,1110.49,216.647,155.6161642650743,False
753,2512,236314.273337,0,2512.0,379.679,25.7093,434.504,25.9973,19.997076706482286,False
754,2513,1325229.70426,0,2513.0,190.793,61.3679,285.695,66.567,50.53138388887579,False
755,2514,6125091.73434,0,2514.0,1362.73,10.0229,2263.67,59.8903,7.988762330194329,False
756,2601,789064.743068,0,2601.0,428.99,1290.08,844.358,1349.53,861.7811341066151,False
757,2602,418067.000053,0,2602.0,0.0,5117.82,11.0306,5153.33,2890.779462813853,True
758,2603,1330822.89419,0,2603.0,1089.03,960.304,1541.97,947.651,838.1859618049973,False
759,2604,740941.608914,0,2604.0,1149.22,816.081,1788.53,542.161,660.4188755112498,False
760,2605,692412.21902,0,2605.0,2534.67,369.191,3079.82,637.786,342.54477207181213,False
761,2606,1221034.51423,0,2606.0,957.161,1377.66,1359.2,807.987,820.6320465011981,False
762,2607,1326229.19835,0,2607.0,616.801,309.499,893.697,313.083,245.65209390790596,False
763,2337,983409.669849,0,2337.0,236.639,174.162,326.564,91.4851,113.78276422061123,False
764,2338,879997.09976,0,2338.0,0.0,28.8604,0.0,29.1578,15.852568402085984,False
765,2339,568092.337091,0,2339.0,0.0,406.471,0.0,416.376,242.04962868619418,False
766,2340,293293.224894,0,2340.0,0.0,129.624,0.0,244.519,79.29656184651554,False
767,2341,299765.29383,0,2341.0,227.94,320.247,424.023,697.145,233.0358810432432,False
768,2342,109365.62641,0,2342.0,0.0,0.043945,63.3515,35.9831,0.0,False
769,2343,203102.66059,0,2343.0,0.0,0.318797,0.0,871.937,0.0,False
770,2344,635094.227657,0,2344.0,0.0,37.7887,0.0,38.0966,20.904038266041926,False
771,2412,1003166.53298,0,2412.0,2166.5,889.546,2888.54,937.846,710.9848463264058,False
772,2413,1637128.42665,0,2413.0,3285.89,660.406,4179.29,1457.0,763.7935772416816,False
773,2414,1270468.32024,0,2414.0,2468.02,566.971,3276.6,951.309,524.6130366267315,False
774,2415,329876.352279,0,2415.0,430.588,7.38598,550.425,8.38044,6.903269850372133,False
775,2416,721210.008419,0,2416.0,719.436,1315.32,967.611,430.013,606.5456627045235,False
776,2417,1580876.16717,0,2417.0,4008.34,775.719,5255.67,2172.88,650.2063115163996,False
777,2418,403642.916986,0,2418.0,1311.24,164.078,1319.19,555.805,186.08488378186627,False
778,2419,454938.094945,0,2419.0,407.25,0.0,1142.6,527.035,0.0,False
779,2420,5058962.66589,0,2420.0,828.888,42.6762,1019.74,535.789,34.27131206977042,False
780,2421,945536.892586,0,2421.0,0.0,0.0,2141.79,365.023,0.0,False
781,2422,164951.563464,0,2422.0,0.0,0.0,0.0,0.0,0.0,False
782,2423,160940.311206,0,2423.0,0.0,1.00617,47.0374,57.6315,0.2638680622188261,False
783,2424,236310.51875,0,2424.0,317.125,12.3978,489.344,14.6274,10.632166503266996,False
784,2425,162358.604971,0,2425.0,0.0,1484.02,0.0,1497.22,820.641097397489,False
785,2426,215032.080802,0,2426.0,220.475,200.977,1148.84,319.21,203.3334015024573,False
786,2427,158505.459538,0,2427.0,0.0,0.335183,905.748,288.411,0.0,False
787,2428,220192.338739,0,2428.0,475.521,38.465,620.009,39.3107,31.599478131169658,False
788,2429,209196.531358,0,2429.0,0.0,1232.91,0.0,1302.8,686.9512985784343,False
789,2430,120036.715688,0,2430.0,0.0,591.101,0.0,592.957,339.13877755050174,False
790,2431,103733.020626,0,2431.0,50.4957,288.305,75.3025,283.899,170.77179743169052,False
791,2432,80748.8094732,0,2432.0,248.818,1.29301,239.255,767.118,0.5277361244376522,False
792,2433,320193.792035,0,2433.0,1540.8,2.06728,1889.75,2.52085,2.6434041730726663,False
793,2434,53305.9718296,0,2434.0,0.0,0.0,0.0,0.0,0.0,False
794,2435,166850.568978,0,2435.0,371.401,1.34392,809.623,11.9268,0.8216244176033701,False
795,2436,220325.772973,0,2436.0,350.013,55.0691,465.762,52.7935,42.61087006955864,False
796,2437,241212.81498,0,2437.0,209.591,630.504,245.275,146.197,995.2520744939252,False
797,2438,71416.0580677,0,2438.0,316.007,0.32273,380.823,0.326658,0.0,False
798,2439,172403.823844,0,2439.0,499.941,9.19707,624.425,9.75861,5.666033781267321,False
799,2440,211155.560473,0,2440.0,0.0,149.254,438.669,133.249,84.98609808966648,False
800,2441,300213.380656,0,2441.0,388.095,175.015,1008.73,342.986,118.70903758241215,False
801,2442,42361.868692,0,2442.0,0.0,0.0,0.0,0.0,0.0,False
802,2443,199944.277393,0,2443.0,792.987,4.75109,995.578,5.70241,4.259865677299467,False
803,2444,265692.043453,0,2444.0,320.148,242.183,479.206,38.0954,232.3859792447695,False
804,2445,163170.444444,0,2445.0,0.0,1469.7,0.0,1831.29,833.7707851985341,False
805,2501,1138140.90241,0,2501.0,885.29,866.518,1071.29,910.425,706.3666727854938,False
806,2502,1676378.94404,0,2502.0,467.168,151.378,1007.61,162.244,113.87253682422755,False
807,2503,881989.899606,0,2503.0,492.52,79.0132,541.811,75.5136,60.73895834404431,False
808,2608,715807.365758,0,2608.0,794.199,1173.67,1307.17,486.761,917.2288949513176,False
809,2609,756396.449921,0,2609.0,201.986,8117.44,372.092,8711.93,4549.439758810549,True
810,2610,1190709.73386,0,2610.0,687.034,3559.95,942.869,3200.55,2185.8182755617936,True
811,2611,1596183.5269,0,2611.0,1472.39,251.011,1425.62,496.223,317.0032131386818,False
812,2612,1141882.01956,0,2612.0,831.657,0.0,986.631,0.0,0.0,False
813,2613,1127101.26764,0,2613.0,4282.86,2520.24,5559.84,1087.17,1206.1462856738663,True
814,2614,869057.464645,0,2614.0,853.89,1401.61,1385.36,948.775,625.787279841403,False
815,2615,717926.020086,0,2615.0,2508.37,709.246,2819.65,825.781,573.0123897639877,False
816,2616,835082.756086,0,2616.0,2642.64,1212.22,2892.29,1556.81,939.1992305626744,True
817,2617,497238.461227,0,2617.0,469.209,1963.97,627.62,1519.14,941.2519894260727,True
818,2618,1496667.69329,0,2618.0,1377.91,550.959,1723.84,639.213,609.5964978663256,False
819,2619,1322723.27494,0,2619.0,2664.56,278.196,3022.84,767.848,264.1051146522499,False
820,2620,721183.507631,0,2620.0,818.037,295.795,1304.33,306.564,230.71295286531355,False
821,2621,844062.288051,0,2621.0,1196.54,54.5807,2262.38,76.7301,47.72551348087398,False
822,2622,330260.11462,0,2622.0,34.115,895.652,109.888,1789.05,580.184831772717,False
823,2623,521927.14448,0,2623.0,163.995,152.314,799.471,341.022,107.8130508622983,False
824,2624,973936.197232,0,2624.0,674.03,724.871,793.967,355.731,641.7036187746857,False
825,2625,1881863.89715,0,2625.0,1027.18,682.965,4156.06,1672.24,495.21354421723777,False
826,2626,473712.309549,0,2626.0,0.0,48.5987,101.799,41.6352,31.928261989797377,False
827,2627,756235.123968,0,2627.0,1435.42,117.281,1666.62,118.727,102.1425127609437,False
828,2628,1020967.96559,0,2628.0,357.396,6244.24,441.66,5380.69,3979.6043065207928,True
829,2629,314828.104167,0,2629.0,1948.96,335.116,1884.6,784.455,262.1665402533502,False
830,2630,3766442.18763,0,2630.0,343.116,134.205,415.436,135.268,105.49828288798003,False
831,2631,281796.664599,0,2631.0,502.994,422.451,772.828,193.446,626.8931238143508,False
832,2701,650259.003484,0,2701.0,112.884,2761.81,163.513,1877.7,1478.4541630513372,True
833,2702,931099.514785,0,2702.0,897.78,1415.76,1041.81,1396.02,962.0841554887741,False
834,2703,1082461.19108,0,2703.0,1498.38,20.4985,1785.6,21.5123,16.004311991368596,False
835,2704,1303759.67494,0,2704.0,1107.02,1235.04,1468.51,530.232,710.7676730712627,False
836,2705,1110424.79261,0,2705.0,1682.1,239.309,2077.9,611.592,190.80839344001782,False
837,2706,551935.177101,0,2706.0,0.0,2541.34,0.0,2561.2,1404.8259155378378,True
838,2707,1561248.55404,0,2707.0,2506.35,1924.58,3737.8,1324.84,1221.0559814926473,True
839,2708,1054740.57321,0,2708.0,1857.7,1631.71,2935.03,807.951,872.8649334322672,True
840,2709,1219764.64447,0,2709.0,5401.59,2128.37,9107.76,1771.87,1537.1253256849693,True
841,2710,1529757.35922,0,2710.0,3747.07,616.724,4832.28,699.532,706.0427308864847,False
842,2711,1009410.86076,0,2711.0,1655.11,92.5148,2168.95,98.3613,74.82645473808648,False
843,2712,1814201.05358,0,2712.0,167.532,12098.4,2213.43,12289.2,6629.4030377598665,True
844,2713,1569780.75142,0,2713.0,235.608,1454.7,292.569,17915.3,998.70566729924,False
845,2714,760560.315283,0,2714.0,3844.89,2980.13,5376.59,1645.04,1546.4371477544191,True
846,2715,587685.726718,0,2715.0,4652.26,904.742,6411.31,2330.68,725.2327288081258,True
847,2716,616912.786946,0,2716.0,4587.98,827.692,6486.96,1883.4,691.4547288032219,False
848,2717,1723196.86201,0,2717.0,5439.18,85.4253,9388.12,2479.3,68.67849442497796,False
849,2718,1174023.43993,0,2718.0,1634.74,27.5998,2308.76,31.1897,23.114642342032724,False
850,2719,536707.680784,0,2719.0,717.796,3.10308,1020.08,6.04546,2.9072722352914924,False
851,2720,643537.304305,0,2720.0,1055.79,90.0842,1311.59,90.9442,78.17140240497496,False
852,2721,846970.377257,0,2721.0,622.718,1056.02,801.515,289.736,516.9772077170935,False
853,2722,526121.773232,0,2722.0,929.507,29.1077,1148.77,29.1437,23.20147013490645,False
854,2723,682005.451448,0,2723.0,616.95,35.6764,1074.54,47.0423,30.011446392470955,False
855,2724,5304607.28693,0,2724.0,2286.34,27.7677,10321.3,2737.03,23.02293921464389,False
856,2725,4803574.33459,0,2725.0,3195.24,2.65878,2482.35,899.312,1.6432488352067403,False
857,2726,1226588.38934,0,2726.0,3141.1,969.048,4104.06,1396.63,779.1609842879994,False
858,2727,383520.88002,0,2727.0,0.0,3289.31,0.0,3315.62,1815.4948798851879,True
859,2728,909757.989692,0,2728.0,1394.39,293.121,1667.43,297.229,236.03737100258667,False
860,2729,581559.495655,0,2729.0,11.5432,5588.34,13.2665,5633.35,3100.4168592372785,True
861,2730,1574074.91698,0,2730.0,578.503,18.9835,1529.71,46.5718,15.152667342818336,False
862,2731,747077.21277,0,2731.0,0.0,0.0,0.0,0.0,0.0,False
863,2732,605890.152314,0,2732.0,0.0,0.0,0.0,0.0,0.0,False
864,2733,479881.382856,0,2733.0,688.931,0.0,802.198,0.0,0.0,False
865,2734,405101.653391,0,2734.0,0.0,35.1182,0.0,35.337,19.61795108586164,False
866,2735,817115.497728,0,2735.0,0.0,1.61289,0.0,0.0,2.382769010820792,False
867,2736,659292.340734,0,2736.0,0.0,18.5238,0.0,18.5689,11.453790920870365,False
868,2737,585837.327669,0,2737.0,0.0,0.0,0.0,0.0,0.0,False
869,2738,671345.685842,0,2738.0,0.0,0.0,0.0,0.0,0.0,False
870,2739,545826.771288,0,2739.0,0.0,0.0,0.0,0.0,0.0,False
871,2740,493962.566831,0,2740.0,0.0,0.0,0.0,0.0,0.0,False
872,2801,913743.164211,0,2801.0,1402.39,172.006,1785.45,461.8,180.8727629142153,False
873,2802,1849040.40007,0,2802.0,3208.45,112.564,3160.38,1780.83,136.19492927880827,False
874,2803,760902.182867,0,2803.0,871.861,1869.06,1153.92,757.903,1510.691398932476,True
875,2804,825728.522186,0,2804.0,791.373,939.19,1107.13,1035.95,778.3345201696071,False
876,2805,951208.854564,0,2805.0,1339.15,1571.89,1847.95,419.662,1572.6550456915434,False
877,2806,1114498.88871,0,2806.0,0.0,13.1619,1473.9,4213.07,8.01554966117427,False
878,2807,717557.287102,0,2807.0,19.592,5198.02,22.1466,5568.64,2908.868333305178,True
879,2808,673041.363287,0,2808.0,433.724,26.3225,530.673,27.9936,20.670190434769992,False
880,2809,885253.847576,0,2809.0,1527.9,16.9515,1746.7,1924.57,13.684816342408542,False
881,2810,1406907.5646,0,2810.0,497.423,4.34711,1336.69,4898.66,3.7288966528948624,False
882,2811,2087454.44535,0,2811.0,372.819,304.101,1048.73,2934.73,192.27085766213366,False
883,2812,889807.885649,0,2812.0,253.511,5.78536,892.723,1287.18,4.550521070498233,False
884,2813,902469.180788,0,2813.0,1185.68,206.479,1321.7,532.914,378.11035310691614,False
885,2814,639885.350301,0,2814.0,1360.37,50.5849,1487.71,561.121,43.490844669135654,False
886,2815,678334.51288,0,2815.0,446.591,2003.55,551.743,1080.15,1588.8943892658588,True
887,2816,561941.078545,0,2816.0,363.863,990.601,425.352,1030.07,692.1429729371217,False
888,2817,1150411.90491,0,2817.0,2019.07,80.8791,2580.42,156.326,64.98589242147597,False
889,2818,859460.527982,0,2818.0,1165.86,5.97159,2393.15,3032.95,3.9927647151136885,False
890,2819,1816085.86609,0,2819.0,3293.08,575.544,4252.1,1409.64,866.234138649181,False
891,2820,1747109.61222,0,2820.0,3516.56,797.148,6458.25,2087.38,608.6555760275561,False
892,2821,1242288.51161,0,2821.0,2260.72,1253.41,2723.36,1338.78,1130.3816273537257,True
893,2822,350179.456822,0,2822.0,0.0,1066.86,0.0,2392.89,579.8594068235581,False
894,2823,243350.748384,0,2823.0,457.558,0.535825,907.501,98.8113,0.2638680622188261,False
895,2824,175246.059813,0,2824.0,0.0,0.0,0.0,0.0,0.0,False
896,2825,758253.934795,0,2825.0,0.0,1.34778,1006.85,77.3821,0.5577563553845439,False
897,2826,462328.080088,0,2826.0,170.642,0.678974,355.876,964.812,0.2638680622188261,False
898,2901,13152198.3945,0,2901.0,1431.83,576.509,3917.47,18839.3,452.43442498321554,False
899,2902,1058643.73241,0,2902.0,173.941,988.005,210.481,755.292,552.405851953021,False
900,2903,1335115.81831,0,2903.0,0.0,8015.47,0.0,8453.52,4476.543914126069,True
901,2904,1376080.46681,0,2904.0,1948.67,2823.83,2654.69,786.601,1254.265829940554,True
902,2905,1059147.76008,0,2905.0,1254.14,1352.34,1810.91,364.937,614.6931135546158,False
903,2906,1522755.99366,0,2906.0,4544.18,2609.26,8715.53,3006.64,1533.6541814204961,True
904,2907,1595278.70744,0,2907.0,4888.95,134.541,4750.09,3464.09,112.0067812921979,False
905,2908,1117319.76416,0,2908.0,3921.5,928.296,5524.24,1111.04,642.1635595170017,False
906,2909,1195543.38392,0,2909.0,3629.99,1372.34,4718.02,2273.17,1079.6438110213394,True
907,2910,1456080.71397,0,2910.0,3274.72,487.722,7733.49,2573.84,389.28413607525437,False
908,2911,1389190.24364,0,2911.0,11038.6,1308.29,10551.2,4362.19,1105.1086184039123,True
909,2912,1407075.06251,0,2912.0,8763.63,759.592,10255.8,4487.96,593.5892677384547,False
910,2913,927239.090736,0,2913.0,3328.96,1312.18,4247.18,1218.82,823.5690255129438,True
911,2914,1735096.5978,0,2914.0,9871.68,1612.29,13041.8,5812.36,1304.3978685820368,True
912,2915,773279.009344,0,2915.0,1566.04,898.012,2047.11,515.299,491.04454643176825,False
913,2916,913347.241357,0,2916.0,608.973,4.56255,678.618,4.59347,3.7288966528948624,False
914,2917,89405.2434754,0,2917.0,177.74,0.0,207.784,0.0,0.0,False
915,2918,694469.49174,0,2918.0,0.0,2587.91,0.0,2835.46,1432.2439732434082,True
916,2919,1278585.04178,0,2919.0,0.0,2695.68,0.0,4757.23,1549.8369856130848,True
917,2920,900159.51672,0,2920.0,244.113,0.0,441.571,1.40662,0.0,False
918,2921,749487.76532,0,2921.0,1977.8,141.436,2889.18,3083.27,116.45023325148327,False
919,2922,808400.410253,0,2922.0,514.645,145.256,4042.54,3444.94,114.9754807020419,False
920,2923,987234.826691,0,2923.0,874.664,1680.59,1506.85,663.559,702.3419791428255,False
921,3001,372333.087638,0,3001.0,0.0,2806.56,0.0,2814.32,1797.0878902292586,True
922,3002,522967.386687,0,3002.0,1279.62,1110.61,1993.4,559.632,587.4467753905942,False
923,3003,359673.210947,0,3003.0,1487.04,278.888,2059.57,429.473,258.5793370772037,False
924,3004,404539.695406,0,3004.0,1.61785,2834.32,1.61136,2848.15,1631.0436920929717,True
925,3005,304292.122757,0,3005.0,1458.53,1066.47,2132.79,301.745,485.488851152773,False
926,3006,403826.707511,0,3006.0,1137.96,158.458,2187.71,409.521,123.06746009076004,False
927,3007,669587.975593,0,3007.0,2147.4,1881.28,2931.25,382.211,818.0089212645746,True
928,3008,228951.943849,0,3008.0,934.02,219.078,1158.45,221.01,169.37236220382565,False
929,3009,349016.900227,0,3009.0,305.34,0.0,378.244,0.0,0.0,False
930,3010,707831.787448,0,3010.0,1888.6,2596.06,2293.03,730.837,1118.2483480438927,True
931,3011,358262.342785,0,3011.0,1395.77,437.779,2402.64,532.649,296.01438957028734,False
932,3012,1101869.36552,0,3012.0,3658.68,1934.17,5225.33,863.747,1150.4536756287866,True
933,3013,428978.489973,0,3013.0,601.624,18.8612,723.324,18.9373,17.772517084878015,False
934,3014,788929.224237,0,3014.0,3683.36,108.655,4113.13,1162.68,93.07636618540923,False
935,3015,335728.510832,0,3015.0,462.405,732.658,732.138,162.595,540.597876077512,False
936,3016,1665159.22657,0,3016.0,314.369,2378.77,4632.77,4445.16,1607.06622603307,True
937,3017,308431.42479,0,3017.0,920.984,10.6855,1380.5,13.6039,8.780366516850806,False
938,3018,403019.974511,0,3018.0,736.957,0.0,1176.89,2.8423,0.0,False
939,3029,344864.670278,0,3029.0,327.704,4.99958,745.629,9.85116,3.9927647151136885,False
940,3030,375689.164545,0,3030.0,383.488,19.7973,490.742,19.9954,14.212552466846194,False
941,3031,180593.522768,0,3031.0,691.986,403.32,917.441,256.656,230.9937949988222,False
942,3032,298441.787254,0,3032.0,1219.13,0.0,1393.55,0.0,0.0,False
943,3033,265575.592887,0,3033.0,2257.29,16.8106,2041.92,459.494,13.360907818295932,False
944,3034,573670.116391,0,3034.0,0.0,0.0,0.0,0.0,0.0,False
945,3035,358319.29304,0,3035.0,1335.23,50.4684,1408.09,367.502,39.37630462655688,False
946,3036,560929.293469,0,3036.0,1781.89,1036.65,2668.28,522.99,538.5404376043745,False
947,3037,193968.467152,0,3037.0,489.213,772.462,643.724,185.661,330.2604813874256,False
948,3038,174662.310241,0,3038.0,204.796,588.047,265.41,134.77,240.46930563972887,False
949,3039,207038.665744,0,3039.0,679.787,317.159,879.08,273.558,217.45581765061118,False
950,3040,306527.334249,0,3040.0,1026.19,1311.8,1823.46,482.094,556.4555960639926,False
951,3041,245245.675256,0,3041.0,863.581,24.8463,1743.6,198.413,22.25976479351551,False
952,3042,264310.467421,0,3042.0,1263.94,750.1,2163.87,368.999,344.70655264298887,False
953,3043,334610.172531,0,3043.0,1350.42,58.8953,1924.61,344.002,50.77980575456368,False
954,3044,570401.664334,0,3044.0,2255.51,13.0082,2234.52,953.907,9.895879227619895,False
955,3045,354061.826012,0,3045.0,2702.29,58.4397,3968.53,765.085,51.45928546828395,False
956,3046,336104.428818,0,3046.0,803.864,223.938,1003.05,295.265,188.48107595029597,False
957,3047,430346.801509,0,3047.0,1743.01,1571.87,2500.15,474.32,823.4833396020213,False
958,3048,266272.076104,0,3048.0,1442.53,674.094,2101.97,272.001,350.3140958129315,False
959,3049,126871.108171,0,3049.0,204.854,759.804,237.82,750.653,459.2196063457209,False
960,3050,129901.656931,0,3050.0,347.967,70.9733,419.365,71.3012,55.238623697673084,False
961,3051,138004.946525,0,3051.0,228.545,256.94,324.149,239.93,184.35876389207476,False
962,3052,302842.760194,0,3052.0,1406.33,351.422,2026.04,395.784,265.5824716698369,False
963,3053,246887.961071,0,3053.0,175.0,1410.97,268.194,567.315,563.9192018853255,False
964,3054,302938.157178,0,3054.0,1763.23,611.485,3031.3,505.979,354.384840444639,False
965,3055,382468.503925,0,3055.0,902.196,646.274,1182.04,281.637,334.5593235870408,False
966,3056,303231.332907,0,3056.0,865.809,1240.79,1292.13,332.726,602.6361951343166,False
967,3057,246659.165313,0,3057.0,796.082,411.186,1021.95,225.15,264.8504876740136,False
968,3058,255967.717347,0,3058.0,1280.12,750.848,1874.84,235.441,356.27098461640026,False
969,3059,269669.445685,0,3059.0,588.029,2117.23,996.558,324.3,813.448413406501,True
970,3060,239163.392887,0,3060.0,896.368,446.52,1539.85,258.773,218.30128871220924,False
971,3061,253832.480732,0,3061.0,852.505,628.662,1578.28,321.603,295.42350605229535,False
972,3062,199159.199874,0,3062.0,450.128,195.294,591.467,151.18,134.92061213132868,False
973,3075,329817.385777,0,3075.0,484.538,50.8326,722.113,52.5104,40.99440856533184,False
974,3076,314636.178822,0,3076.0,1062.06,615.308,2653.66,399.748,344.5739286603753,False
975,3077,131491.664395,0,3077.0,621.229,11.9133,902.672,13.4333,11.129882396757756,False
976,3078,249769.208113,0,3078.0,1353.24,409.44,2343.62,591.667,298.1220898137913,False
977,3079,352096.777592,0,3079.0,1098.69,401.466,2010.68,513.905,253.56297172800714,False
978,3080,198597.663678,0,3080.0,478.059,624.755,615.128,239.532,290.4004690606325,False
979,3081,158997.487654,0,3081.0,805.596,25.2045,993.433,25.5474,19.970289375502347,False
980,3082,253627.685597,0,3082.0,539.23,622.527,718.988,279.371,377.3588799554943,False
981,3083,260509.278017,0,3083.0,982.478,9.49073,1164.53,9.60043,6.193769905704973,False
982,3084,320782.739553,0,3084.0,1584.14,7.88131,1556.04,316.005,7.461026205756677,False
983,3085,223145.485566,0,3085.0,559.153,74.3516,692.355,75.0557,50.887054892984786,False
984,3086,348024.639964,0,3086.0,1237.41,2.53661,1523.89,2.55884,1.085492479822196,False
985,3101,1723547.75484,0,3101.0,1694.53,150.091,2243.44,1373.2,115.07554366204485,False
986,3102,2125307.05628,0,3102.0,1669.03,280.963,1835.04,1191.6,690.8423266868383,False
987,3103,5085430.24781,0,3103.0,274.634,123.357,471.979,33.1724,83.07553318523424,False
988,3104,1240997.08392,0,3104.0,230.086,210.413,333.091,350.237,112.61632775013904,False
989,3105,1666822.37528,0,3105.0,762.873,118.086,989.759,2617.2,74.8593368545725,False
990,3106,5976829.97021,0,3106.0,43.267,59.2211,140.561,238.681,37.03007361574625,False
991,3107,5086759.88565,0,3107.0,3736.47,1712.65,6375.89,1404.29,1133.3791590341077,True
992,3108,3427201.42913,0,3108.0,1210.65,71.6009,1969.63,855.761,62.37899941609673,False
993,3109,1491121.54131,0,3109.0,307.267,14.6929,812.77,112.912,12.539283400692561,False
994,3110,3073767.71837,0,3110.0,521.504,474.453,753.307,1228.95,329.0005223537321,False
995,3111,1671086.05082,0,3111.0,130.082,4.87049,436.002,105.362,3.7288966528948624,False
996,3112,703494.418934,0,3112.0,180.028,3168.34,413.704,778.41,1962.541458994945,True
997,3113,4211967.59892,0,3113.0,799.032,876.993,3538.81,1590.99,549.2681547420597,False
998,3114,917406.758243,0,3114.0,6651.54,865.747,8342.61,1145.03,686.4755312840755,False
999,3115,716054.511681,0,3115.0,114.755,608.843,274.717,11.0586,386.46648631425717,False
1000,3116,1036005.74539,0,3116.0,524.167,3504.02,833.861,1284.7,2135.156590961267,True
1001,3117,2143070.22783,0,3117.0,104.798,548.878,398.264,122.556,364.31787401706157,False
1002,3118,2158947.76067,0,3118.0,257.744,1062.17,419.127,337.163,592.9347789773836,False
1003,3119,3327102.29462,0,3119.0,195.705,757.927,418.244,77.5681,479.33619745631756,False
1004,3120,7544063.4623,0,3120.0,189.905,158.434,640.649,1016.1,112.66218790060404,False
1005,3121,1982852.8133,0,3121.0,775.334,2076.73,1760.12,261.23,1442.7962939585877,True
1006,3122,6488703.01222,0,3122.0,1252.71,163.468,2947.23,1113.5,115.10350672240116,False
1007,3123,1179659.3195,0,3123.0,46.2015,1542.95,99.5858,155.465,845.6337564134874,False
1008,3124,2537814.86254,0,3124.0,71.3459,264.776,549.695,289.921,166.73644777643256,False
1009,3125,109670362.079,0,3125.0,0.0,692.349,0.0,37.817,377.1972191140253,False
1010,3126,34733455.4536,0,3126.0,0.0,13.921,1592.36,379.804,9.573461354424738,False
1011,3127,42316770.5955,0,3127.0,0.0,829.59,0.0,0.0,440.5951641332669,False
1012,3201,3393790.95777,0,3201.0,1234.36,14721.4,1767.96,21790.4,8246.943234000544,True
1013,3202,1841495.62206,0,3202.0,723.412,229.693,797.165,2220.66,157.23220690950131,False
1014,3203,937326.132969,0,3203.0,1523.59,112.956,1839.45,104.331,86.83964032513217,False
1015,3204,1226568.05981,0,3204.0,2783.51,914.687,3869.51,641.878,849.8220198377942,False
1016,3205,1261206.54279,0,3205.0,2493.98,740.431,3293.28,824.572,738.8774113032397,False
1017,3206,1367171.12499,0,3206.0,3785.79,2230.88,4677.12,1556.59,1313.120385671883,True
1018,3207,1013024.23983,0,3207.0,1661.85,565.812,2183.51,368.388,398.63727832198003,False
1019,3208,1806612.55912,0,3208.0,1329.7,1076.0,3221.89,1166.57,752.3844705676815,False
1020,3209,955836.90738,0,3209.0,4011.56,135.178,4143.07,823.83,109.73613675431332,False
1021,3210,2701509.50357,0,3210.0,2453.75,815.927,2447.52,17609.8,668.5737941473534,False
1022,3211,967410.701723,0,3211.0,2999.7,26.1981,4296.77,1567.33,22.82075404886701,False
1023,3212,1603291.29263,0,3212.0,2753.98,1377.39,3621.2,993.415,937.2602702940341,True
1024,3213,1539023.05341,0,3213.0,2773.67,396.051,3557.85,1479.71,455.30849361387726,False
1025,3214,2625749.10281,0,3214.0,3688.77,1669.26,5572.31,1418.0,1024.3893666690117,True
1026,3215,3915433.33119,0,3215.0,54.5036,1030.76,149.588,1003.36,752.7629988481583,False
1027,3216,437876.132351,0,3216.0,98.0598,21.9587,131.732,84.5989,15.094217346343346,False
