,formal_grid
13910,0.0
13911,0.0
13912,0.0
13913,0.0
13914,0.0
13915,0.0
13916,0.0
13917,0.0
13918,0.0
13919,0.0
13920,0.0
13921,0.0
13922,0.0
13923,0.0
13924,0.0
13925,0.0
13926,0.0
13927,0.0
13928,0.0
13929,0.0
13930,0.0
13931,0.0
13932,0.0
13933,0.0
13934,0.0
13935,0.0
13936,0.0
13937,0.0
13938,0.0
13939,0.0
13940,0.0
13941,0.0
13942,0.0
13943,0.0
13944,0.0
13945,0.0
13946,0.0
13947,0.0
13948,0.0
13949,0.0
13950,0.0
13951,0.0
13952,0.0
13953,0.0
13954,0.0
13955,0.0
13956,0.0
13957,0.0
13958,0.0
13959,0.0
13960,0.0
13961,0.0
13962,0.0
13963,0.0
13964,0.0
13965,0.0
13966,0.0
13967,0.0
13968,0.0
13969,0.0
13970,0.0
13971,0.0
13972,0.0
13973,0.0
13974,0.0
13975,141.360006845155
13976,792.4013649374366
13977,473.589483964006
13978,332.4235300180572
13979,0.3175793293271023
13980,53.13904181152712
13981,155.621503414076
13982,304.988537809915
13983,324.1529344686511
13984,99.04576770961319
13985,16.40588799855404
13986,7.722317625391727
13987,5.230714353189967
13988,5.365804535775539
13989,4.289710034590814
13990,5.010798885999951
13991,17.07376228273863
13992,17.95106239663651
13993,17.95106239663651
13994,126.4359885641374
13995,451.5164364060432
13996,216.5149266445297
13997,59.45988712063357
13998,5.375961171949728
13999,35.80106596340085
14000,114.9323954048387
14001,176.5197919426954
14002,185.1977163867625
14003,267.8825062647905
14004,192.0406002265828
14005,177.7917323914199
14006,49.71807082376718
14007,62.81473960598571
14008,299.1690137353881
14009,306.3693493207501
14010,253.2016953594056
14011,330.8714594354012
14012,416.8385361615801
14013,416.0129231265999
14014,326.7462248561845
14015,620.5283819081412
14016,675.7070984882589
14017,423.3726671032856
14018,609.5999560841874
14019,85.35215994996322
14020,0.1616515238082034
14021,0.0
14022,211.3905895837854
14023,334.0523487397451
14024,275.2087435197414
14025,39.10631056984372
14026,62.64826508686136
14027,39.23901828090015
14028,101.6519868475676
14029,262.0940038317876
14030,234.4851840277615
14031,113.7258937218529
14032,110.543954725949
14033,156.347381475699
14034,196.2043237532048
14035,130.6763130471428
14036,59.22636335724615
14037,13.44542822517865
14038,1.090192074063919
14039,0.452573962524104
14040,0.1913101649316093
14041,0.0
14042,0.0
14043,0.0
14044,0.0
14045,0.0
14046,0.0
14047,0.0
14048,0.0
14049,0.0
14050,0.0
14051,0.0
14052,0.0
14053,0.0
14054,0.0
14055,0.0
14056,0.0
14057,0.0
14058,0.0
14059,0.0
14060,0.0
14061,0.0
14062,0.0
14063,0.0
14064,0.0
14065,0.0
14066,0.0
14067,0.0
14068,0.0
14069,0.0
14070,0.0
14071,0.0
14072,0.0
14073,0.0
14074,0.0
14075,0.0
14076,0.0
14077,0.0
14078,0.0
14079,0.0
14080,0.0
14081,0.0
14082,0.0
14083,0.0
14084,0.0
14085,0.0
14086,0.0
14087,0.0
14088,0.0
14089,0.0
14090,0.0
14091,0.0
14092,0.0
14093,0.0
14094,0.0
14095,0.0
14096,0.0
14097,0.0
14098,0.0
14099,0.0
14100,0.0
14101,0.0
14102,0.0
14103,0.0
14104,0.0
14105,0.0
14106,0.0
14107,0.0
14108,0.0
14109,0.0
14110,0.0
14111,0.0
14112,0.0
14113,0.0
14114,0.0
14115,156.75847554217
14116,244.0147630503931
14117,178.0107294625082
14118,54.480204112035
14119,52.14536009478024
14120,381.0332996988917
14121,569.5202686554294
14122,558.0387070964567
14123,367.7175556631682
14124,305.6829892556095
14125,179.0140858286661
14126,128.5211741396412
14127,157.9303433591186
14128,376.5977623767506
14129,415.8682913772846
14130,314.4436045790635
14131,133.9424627887265
14132,17.95106239663651
14133,17.12905401603251
14134,141.4034467759964
14135,365.1931014145265
14136,9.12940959405914
14137,4.52038078538609
14138,4.601749728699118
14139,34.58129041016851
14140,123.4295380339681
14141,156.1506800549125
14142,204.5305710877773
14143,380.5498190828312
14144,94.48908303832776
14145,52.60341984533661
14146,16.45061533931716
14147,13.02496987375839
14148,91.67445495462897
14149,79.3159217683222
14150,268.7522323513728
14151,475.9928968347155
14152,340.508948378155
14153,536.0797690738417
14154,469.8567843774221
14155,557.3648780225232
14156,573.8340779952911
14157,369.7082912156321
14158,147.7742697433061
14159,0.7457948289146072
14160,0.1849277945290665
14161,0.0
14162,12.34428838023383
14163,1.088743828633742
14164,0.7455498245645142
14165,1.077892510658112
14166,0.7467411783952695
14167,0.7455510010141717
14168,76.14576308486822
14169,142.0789964526417
14170,220.0042453236512
14171,143.6095924992
14172,218.5445885182774
14173,174.1288532108536
14174,256.6566903776815
14175,134.8228900377014
14176,56.59144519625329
14177,19.2164613398343
14178,1.565201261964305
14179,1.565201261964305
14180,1.518976678967761
14181,0.4708612599315845
14182,0.0
14183,0.0
14184,0.0
14185,0.0
14186,0.0
14187,0.0
14188,0.0
14189,0.0
14190,0.0
14191,0.0
14192,0.0
14193,0.0
14194,0.0
14195,0.0
14196,0.0
14197,0.0
14198,0.0
14199,0.0
14200,0.0
14201,0.0
14202,0.0
14203,0.0
14204,0.0
14205,0.0
14206,0.0
14207,0.0
14208,0.0
14209,0.0
14210,0.0
14211,0.0
14212,0.0
14213,0.0
14214,0.0
14215,0.0
14216,0.0
14217,0.0
14218,0.0
14219,0.0
14220,0.0
14221,0.0
14222,0.0
14223,0.0
14224,0.0
14225,0.0
14226,0.0
14227,0.0
14228,0.0
14229,0.0
14230,0.0
14231,0.0
14232,0.0
14233,0.0
14234,0.0
14235,0.0
14236,0.0
14237,0.0
14238,0.0
14239,0.0
14240,0.0
14241,0.0
14242,0.0
14243,0.0
14244,0.0
14245,0.0
14246,0.0
14247,0.0
14248,0.0
14249,0.0
14250,0.0
14251,0.0
14252,0.0
14253,0.0
14254,0.0
14255,76.86923314574838
14256,89.88958489537423
14257,4.244687204069439
14258,0.3175793293271023
14259,69.00380553612956
14260,506.0814412717152
14261,919.1551162343188
14262,293.7387979760421
14263,313.5701906960066
14264,384.8741921957177
14265,126.7437674078041
14266,354.9600474416343
14267,352.3905779345866
14268,345.9416586621904
14269,637.5216551188703
14270,381.3137433336458
14271,668.4567831021329
14272,344.5344537607663
14273,45.90714495222724
14274,35.39479629421628
14275,107.6233490982882
14276,15.73985720637492
14277,61.19841577228269
14278,103.9243069182581
14279,204.6148859889587
14280,161.7196698314179
14281,182.4951195274016
14282,121.2561313988531
14283,0.0
14284,0.0
14285,0.0
14286,0.0
14287,0.0
14288,0.0
14289,0.0
14290,109.7762648715508
14291,608.3011614431689
14292,383.0072475559211
14293,322.1261405495858
14294,647.3157640329931
14295,300.171148178234
14296,426.6688630014186
14297,175.7688152707649
14298,0.7457948289146072
14299,0.7260770028603661
14300,0.0
14301,0.0
14302,0.0
14303,1.32143914468543
14304,4.440438158828287
14305,5.882490020013269
14306,1.221138048201536
14307,1.185399629364842
14308,271.2776043103258
14309,287.3550216673138
14310,163.9528740099529
14311,135.8584902615403
14312,219.9061184879052
14313,319.8778847098176
14314,265.9720961894186
14315,155.987018268888
14316,27.75036176081575
14317,70.14410157273865
14318,1.690896589254062
14319,1.565201261964305
14320,1.565201261964305
14321,1.560424342842451
14322,1.055613322848821
14323,0.4406861974583796
14324,0.0
14325,0.0
14326,0.0
14327,0.0
14328,0.0
14329,0.0
14330,0.0
14331,0.0
14332,0.0
14333,0.0
14334,0.0
14335,0.0
14336,0.0
14337,0.0
14338,0.0
14339,0.0
14340,0.0
14341,0.0
14342,0.0
14343,0.0
14344,0.0
14345,0.0
14346,0.0
14347,0.0
14348,0.0
14349,0.0
14350,0.0
14351,0.0
14352,0.0
14353,0.0
14354,0.0
14355,0.0
14356,0.0
14357,0.0
14358,0.0
14359,0.0
14360,0.0
14361,0.0
14362,0.0
14363,0.0
14364,0.0
14365,0.0
14366,0.0
14367,0.0
14368,0.0
14369,0.0
14370,0.0
14371,0.0
14372,0.0
14373,0.0
14374,0.0
14375,0.0
14376,0.0
14377,0.0
14378,0.0
14379,0.0
14380,0.0
14381,0.0
14382,0.0
14383,0.0
14384,0.0
14385,0.0
14386,0.0
14387,0.0
14388,0.0
14389,0.0
14390,0.0
14391,0.0
14392,0.0
14393,0.0
14394,0.0
14395,34.81757909022691
14396,40.78135327735618
14397,0.3175793293271023
14398,0.3175793293271023
14399,84.28223685172982
14400,545.931648184959
14401,432.0852053922151
14402,334.555080656954
14403,621.1218909195884
14404,431.2010638611236
14405,461.8427926281921
14406,123.7499712602422
14407,150.6769472775271
14408,267.5323325094376
14409,388.3712783280939
14410,239.1676308326935
14411,445.8408405270012
14412,342.2322246294258
14413,359.8964849935825
14414,9.577916226703211
14415,185.2184568681338
14416,112.9391252314177
14417,211.9454529881956
14418,146.2903643826349
14419,177.5211881142845
14420,222.6031405418703
14421,208.9587629921323
14422,224.0634821153307
14423,32.48072717905153
14424,0.0
14425,0.0
14426,0.0
14427,0.0
14428,0.0
14429,0.0
14430,106.0637456305191
14431,472.331286293754
14432,462.788592997923
14433,561.3166481694914
14434,700.6456742904197
14435,626.6726167502209
14436,756.4328871174705
14437,315.0031118888333
14438,0.7457948289146072
14439,23.32741914645253
14440,93.4913688544513
14441,161.5329110809617
14442,2.47999900391808
14443,27.30893886078387
14444,282.4878643653034
14445,212.0700704462629
14446,1.243922319338441
14447,1.243922319338441
14448,350.6683824398716
14449,273.2631058059306
14450,165.841848808816
14451,103.8075779006535
14452,55.75269564002683
14453,415.4097620888011
14454,302.0570597306089
14455,234.9485775769255
14456,244.575873053986
14457,182.0918069983398
14458,30.22470832801112
14459,1.565201261964305
14460,1.565201261964305
14461,1.565201261964305
14462,1.262832340160306
14463,0.1426293613680649
14464,0.0
14465,0.0
14466,0.0
14467,0.0
14468,0.0
14469,0.0
14470,0.0
14471,0.0
14472,0.0
14473,0.0
14474,0.0
14475,0.0
14476,0.0
14477,0.0
14478,0.0
14479,0.0
14480,0.0
14481,0.0
14482,0.0
14483,0.0
14484,0.0
14485,0.0
14486,0.0
14487,0.0
14488,0.0
14489,0.0
14490,0.0
14491,0.0
14492,0.0
14493,0.0
14494,0.0
14495,0.0
14496,0.0
14497,0.0
14498,0.0
14499,0.0
14500,0.0
14501,0.0
14502,0.0
14503,0.0
14504,0.0
14505,0.0
14506,0.0
14507,0.0
14508,0.0
14509,0.0
14510,0.0
14511,0.0
14512,0.0
14513,0.0
14514,0.0
14515,0.0
14516,0.0
14517,0.0
14518,0.0
14519,0.0
14520,0.0
14521,0.0
14522,0.0
14523,0.0
14524,0.0
14525,0.0
14526,0.0
14527,0.0
14528,0.0
14529,0.0
14530,0.0
14531,0.0
14532,0.0
14533,0.0
14534,28.24952841672944
14535,65.77780877531853
14536,5.119482651279789
14537,0.3175793293271023
14538,0.3113736125645804
14539,139.7811387596697
14540,151.8679672385869
14541,191.2528967384781
14542,334.5632212671504
14543,432.1043756208622
14544,763.6440974216131
14545,269.4143355196208
14546,5.976176814465518
14547,0.7255665118567725
14548,21.35193569310972
14549,92.02794975751578
14550,65.04455840307408
14551,30.67122245337312
14552,465.4683088973271
14553,371.9116689958438
14554,52.29206559315117
14555,5.132898761975814
14556,63.96308500804748
14557,213.3064526903241
14558,134.3345130364957
14559,154.2700902811834
14560,244.3224565899055
14561,342.9458330614523
14562,242.88239497076063
14563,-36.325333982120014
14564,-52.90402734377369
14565,459.51885910027045
14566,159.8878430705432
14567,146.1022301021928
14568,112.5069887742152
14569,80.18499995265434
14570,116.9627894839346
14571,297.0845857520206
14572,323.4248950377603
14573,556.5286046381913
14574,846.6345443755516
14575,378.0319338463804
14576,383.8107178180232
14577,159.5788871888244
14578,196.4291096639432
14579,197.2879134393606
14580,300.8226379093172
14581,305.4309538196654
14582,84.84658860575173
14583,161.176080535579
14584,360.1130042498569
14585,337.3577120279078
14586,205.7474430463825
14587,370.9359649956315
14588,812.9198937328831
14589,700.004411828113
14590,301.4385839692785
14591,96.15762654982662
14592,73.75522376427499
14593,252.3064188431841
14594,213.2872987959837
14595,297.8606704730693
14596,206.7185024907341
14597,57.9790570627259
14598,18.61018860740509
14599,1.565201261964305
14600,1.565201261964305
14601,1.565201261964305
14602,0.5272792994153781
14603,0.0
14604,0.0
14605,0.0
14606,0.0
14607,0.0
14608,0.0
14609,0.0
14610,0.0
14611,0.0
14612,0.0
14613,0.0
14614,0.0
14615,0.0
14616,0.0
14617,0.0
14618,0.0
14619,0.0
14620,0.0
14621,0.0
14622,0.0
14623,0.0
14624,0.0
14625,0.0
14626,0.0
14627,0.0
14628,0.0
14629,0.0
14630,0.0
14631,0.0
14632,0.0
14633,0.0
14634,0.0
14635,0.0
14636,0.0
14637,0.0
14638,0.0
14639,0.0
14640,0.0
14641,0.0
14642,0.0
14643,0.0
14644,0.0
14645,0.0
14646,0.0
14647,0.0
14648,0.0
14649,0.0
14650,0.0
14651,0.0
14652,0.0
14653,0.0
14654,0.0
14655,0.0
14656,0.0
14657,0.0
14658,0.0
14659,0.0
14660,0.0
14661,0.0
14662,0.0
14663,0.0
14664,0.0
14665,0.0
14666,0.0
14667,0.0
14668,0.0
14669,0.0
14670,0.0
14671,0.0
14672,0.0
14673,0.0
14674,23.41303819507202
14675,66.28993570430102
14676,54.22128946809182
14677,43.28791932210689
14678,11.61815360076087
14679,0.1472653149000307
14680,8.62619007139188
14681,95.03707348035645
14682,173.5799329125505
14683,86.8196347196001
14684,52.5822501377863
14685,0.1472653149000307
14686,0.1472653149000307
14687,0.1188039679475265
14688,0.02561347145163818
14689,0.0
14690,0.01719714728124518
14691,1.231826364894959
14692,340.3485985403238
14693,314.9812901853641
14694,153.7012971935895
14695,115.1489829524972
14696,27.78608423001262
14697,93.70472071444469
14698,125.5534321624832
14699,178.6583816549872
14700,89.07759403755209
14701,42.47956671141209
14702,76.31826051120322
14703,1005.3117391458027
14704,39.67269947112243
14705,1058.6784673777227
14706,343.0246374214164
14707,496.2234863043787
14708,495.4790322423933
14709,692.4090853435582
14710,449.2606063347185
14711,323.516583888836
14712,377.2803214901596
14713,281.9270090090607
14714,423.6678749111052
14715,456.165965180602
14716,72.21439519949917
14717,125.4777464154077
14718,359.35832057755954
14719,199.7799375137394
14720,274.3570930591997
14721,263.2461165938166
14722,268.9412658156541
14723,574.5102060165386
14724,774.7939722064739
14725,571.7380314200691
14726,523.218087107671
14727,380.4100253750489
14728,286.0852517829503
14729,183.61054381024917
14730,212.4183767117299
14731,373.7717688710786
14732,219.852104439801
14733,53.65073509137633
14734,136.2412135241014
14735,299.3305293695012
14736,64.13566324918253
14737,1.565201261964305
14738,1.565201261964305
14739,1.565201261964305
14740,1.565201261964305
14741,1.565201261964305
14742,0.2422411355124847
14743,0.0
14744,0.0
14745,0.0
14746,0.0
14747,0.0
14748,0.0
14749,0.0
14750,0.0
14751,0.0
14752,0.0
14753,0.0
14754,0.0
14755,0.0
14756,0.0
14757,0.0
14758,0.0
14759,0.0
14760,0.0
14761,0.0
14762,0.0
14763,0.0
14764,0.0
14765,0.0
14766,0.0
14767,0.0
14768,0.0
14769,0.0
14770,0.0
14771,0.0
14772,0.0
14773,0.0
14774,0.0
14775,0.0
14776,0.0
14777,0.0
14778,0.0
14779,0.0
14780,0.0
14781,0.0
14782,0.0
14783,0.0
14784,0.0
14785,0.0
14786,0.0
14787,0.0
14788,0.0
14789,0.0
14790,0.0
14791,0.0
14792,0.0
14793,0.0
14794,0.0
14795,0.0
14796,0.0
14797,0.0
14798,0.0
14799,0.0
14800,0.0
14801,0.0
14802,0.0
14803,0.0
14804,0.0
14805,0.0
14806,0.0
14807,0.0
14808,0.0
14809,0.0
14810,0.0
14811,0.0
14812,0.0
14813,0.0
14814,0.0
14815,22.56678896817304
14816,165.6656526114871
14817,117.4481376312638
14818,11.21290272507541
14819,0.1472653149000307
14820,0.1472653149000307
14821,0.1472653149000307
14822,0.1472653149000307
14823,9.104156150306391
14824,0.1472653149000307
14825,0.1472653149000307
14826,0.1472653149000307
14827,0.06094369810523088
14828,0.0
14829,0.0
14830,0.0
14831,0.0
14832,150.1912789421884
14833,385.3238028256559
14834,225.548109571095
14835,235.1016903020908
14836,47.85968795073747
14837,52.73808420538739
14838,84.37028526510943
14839,158.2041569001561
14840,6.571956779929606
14841,2.818361897073798
14842,511.5063942820366
14843,469.92444618048177
14844,219.81415171256532
14845,727.8336797352823
14846,426.361014815629
14847,861.6093787451729
14848,622.7119430451386
14849,599.5598430223386
14850,420.708801548792
14851,191.5505782490586
14852,516.9384246939901
14853,465.2222190328255
14854,544.4456636773187
14855,358.9582240352881
14856,46.95371412134292
14857,36.1704819737697
14858,91.02287983191117
14859,175.7281363021896
14860,227.9615019197468
14861,278.4288125415691
14862,294.0435361483653
14863,389.6618773552291
14864,774.6685717918242
14865,415.5167059783165
14866,567.5860087567911
14867,268.1736097234847
14868,12.13008799385196
14869,19.87717366398628
14870,313.4670996748853
14871,325.7998444938459
14872,214.3621615533687
14873,75.12435805755548
14874,11.32397202756131
14875,49.94238893426652
14876,22.15537080673406
14877,1.565201261964305
14878,1.565201261964305
14879,1.565201261964305
14880,1.565201261964305
14881,1.364601182775347
14882,0.0005018849226895605
14883,0.0
14884,0.0
14885,0.0
14886,0.0
14887,0.0
14888,0.0
14889,0.0
14890,0.0
14891,0.0
14892,0.0
14893,0.0
14894,0.0
14895,0.0
14896,0.0
14897,0.0
14898,0.0
14899,0.0
14900,0.0
14901,0.0
14902,0.0
14903,0.0
14904,0.0
14905,0.0
14906,0.0
14907,0.0
14908,0.0
14909,0.0
14910,0.0
14911,0.0
14912,0.0
14913,0.0
14914,0.0
14915,0.0
14916,0.0
14917,0.0
14918,0.0
14919,0.0
14920,0.0
14921,0.0
14922,0.0
14923,0.0
14924,0.0
14925,0.0
14926,0.0
14927,0.0
14928,0.0
14929,0.0
14930,0.0
14931,0.0
14932,0.0
14933,0.0
14934,0.0
14935,0.0
14936,0.0
14937,0.0
14938,0.0
14939,0.0
14940,0.0
14941,0.0
14942,0.0
14943,0.0
14944,0.0
14945,0.0
14946,0.0
14947,0.0
14948,0.0
14949,0.0
14950,0.0
14951,0.0
14952,0.0
14953,0.0
14954,0.0
14955,100.3152307395358
14956,211.9752488225139
14957,229.0827691176878
14958,3.908474619335932
14959,0.1472653149000307
14960,0.1472653149000307
14961,0.1472653149000307
14962,0.1472653149000307
14963,0.1472653149000307
14964,0.1472653149000307
14965,0.1472653149000307
14966,0.1472653149000307
14967,0.04987912602567107
14968,0.0
14969,0.0
14970,0.0
14971,21.28950258613731
14972,85.86406554181863
14973,623.8363853657929
14974,154.0709779657313
14975,39.65257816911174
14976,187.1290058181715
14977,78.98524841283289
14978,223.2343744972349
14979,509.2226368579709
14980,6.307372178466673
14981,5.216086492016345
14982,538.4418186916141
14983,500.4849266138019
14984,339.4403590088242
14985,115.1691738770283
14986,266.2714722085959
14987,679.1997739714272
14988,676.3557747045332
14989,477.4412405174978
14990,207.5853872138194
14991,776.452308042743
14992,621.4027914571724
14993,629.492083685046
14994,496.9135674017051
14995,30.28671379996014
14996,0.06868366503973215
14997,0.03601106017919791
14998,0.0
14999,0.0
15000,0.0
15001,0.0
15002,-153.6195657803657
15003,-513.1830585607986
15004,593.9542577284213
15005,227.0913166293484
15006,481.1014583072638
15007,222.19434067853186
15008,131.08748989102767
15009,38.03916285665362
15010,330.1223402362727
15011,291.665245536933
15012,134.2914920962256
15013,7.245735160564021
15014,6.869543410178615
15015,65.61609109117053
15016,35.48471398990347
15017,1.565201261964305
15018,1.565201261964305
15019,1.565201261964305
15020,1.565201261964305
15021,0.9227637384674794
15022,0.0
15023,0.0
15024,0.0
15025,0.0
15026,0.0
15027,0.0
15028,0.0
15029,0.0
15030,0.0
15031,0.0
15032,0.0
15033,0.0
15034,0.0
15035,0.0
15036,0.0
15037,0.0
15038,0.0
15039,0.0
15040,0.0
15041,0.0
15042,0.0
15043,0.0
15044,0.0
15045,0.0
15046,0.0
15047,0.0
15048,0.0
15049,0.0
15050,0.0
15051,0.0
15052,0.0
15053,0.0
15054,0.0
15055,0.0
15056,0.0
15057,0.0
15058,0.0
15059,0.0
15060,0.0
15061,0.0
15062,0.0
15063,0.0
15064,0.0
15065,0.0
15066,0.0
15067,0.0
15068,0.0
15069,0.0
15070,0.0
15071,0.0
15072,0.0
15073,0.0
15074,0.0
15075,0.0
15076,0.0
15077,0.0
15078,0.0
15079,0.0
15080,0.0
15081,0.0
15082,0.0
15083,0.0
15084,0.0
15085,0.0
15086,0.0
15087,0.0
15088,0.0
15089,0.0
15090,0.0
15091,0.0
15092,0.0
15093,0.0
15094,11.16853447310216
15095,24.96584442246716
15096,141.1213487164048
15097,120.0571983077168
15098,0.1472653149000307
15099,0.1472653149000307
15100,0.1472653149000307
15101,0.1472653149000307
15102,0.1472653149000307
15103,0.1472653149000307
15104,0.1472653149000307
15105,0.1472610648230427
15106,0.07319371244399947
15107,0.0488344848043641
15108,0.02447866077964386
15109,0.0
15110,0.0
15111,72.66855100737871
15112,216.0834922818769
15113,485.3963486455555
15114,184.1964838915059
15115,92.02551700723235
15116,241.6065100177021
15117,260.9954157827641
15118,227.51439554710205
15119,246.9376519982231
15120,416.055728265167
15121,713.2912966149187
15122,353.750904943895
15123,233.3478197575611
15124,376.3148507367732
15125,213.2326725396777
15126,207.3430972697443
15127,497.7016154338381
15128,458.2837550572444
15129,483.7606615045734
15130,253.2725746268776
15131,266.3572924481338
15132,272.3487152180527
15133,91.02015984286449
15134,0.08461138471123454
15135,0.0
15136,0.0
15137,0.0
15138,0.0
15139,0.0
15140,0.0
15141,12.95820777204795
15142,206.29461432544417
15143,-31.33676283471027
15144,518.1185519655917
15145,289.80134925458685
15146,573.1671217743843
15147,103.64570892632548
15148,97.56857104744182
15149,143.9932252474881
15150,113.1955453189903
15151,266.8056975644254
15152,142.9925954085454
15153,3.172778625531208
15154,19.04743842113819
15155,155.7955215805746
15156,25.0061726599109
15157,1.565201261964305
15158,1.565201261964305
15159,1.565201261964305
15160,1.565201261964305
15161,0.4804244088689122
15162,0.0
15163,0.0
15164,0.0
15165,0.0
15166,0.0
15167,0.0
15168,0.0
15169,0.0
15170,0.0
15171,0.0
15172,0.0
15173,0.0
15174,0.0
15175,0.0
15176,0.0
15177,0.0
15178,0.0
15179,0.0
15180,0.0
15181,0.0
15182,0.0
15183,0.0
15184,0.0
15185,0.0
15186,0.0
15187,0.0
15188,0.0
15189,0.0
15190,0.0
15191,0.0
15192,0.0
15193,0.0
15194,0.0
15195,0.0
15196,0.0
15197,0.0
15198,0.0
15199,0.0
15200,0.0
15201,0.0
15202,0.0
15203,0.0
15204,0.0
15205,0.0
15206,0.0
15207,0.0
15208,0.0
15209,0.0
15210,0.0
15211,0.0
15212,0.0
15213,0.0
15214,0.0
15215,0.0
15216,0.0
15217,0.0
15218,0.0
15219,0.0
15220,0.0
15221,0.0
15222,0.0
15223,0.0
15224,0.0
15225,0.0
15226,0.0
15227,0.0
15228,0.0
15229,0.0
15230,0.0
15231,0.0
15232,0.0
15233,0.0
15234,34.61408354532545
15235,179.6788307780755
15236,135.5240212883382
15237,14.87434466966858
15238,0.1472653149000307
15239,0.1472653149000307
15240,0.1472653149000307
15241,0.1472653149000307
15242,0.1472653149000307
15243,0.1472653149000307
15244,0.1472445246897466
15245,0.07184847471810382
15246,0.0
15247,0.3327249319939514
15248,0.4826070425059388
15249,0.2045989520597678
15250,5.307864145464325
15251,97.05093582977776
15252,272.3643344361163
15253,441.2961852818938
15254,132.8689691660169
15255,103.9930026594481
15256,258.2845162157879
15257,310.7355108179869
15258,320.166857302145
15259,316.6994370571885
15260,335.41147239312016
15261,312.5350186264638
15262,238.9835267363795
15263,436.5476442333218
15264,432.5059815948254
15265,116.255125861714
15266,267.5056649275029
15267,595.8468618080933
15268,459.0526327958485
15269,522.0365387790528
15270,1183.6917649240088
15271,266.6785629460459
15272,99.42501275809457
15273,0.0
15274,0.0
15275,0.0
15276,0.0
15277,0.0
15278,0.0
15279,0.0
15280,0.0
15281,-41.215392260395674
15282,61.63909235335933
15283,104.15422565092081
15284,-97.3881905051669
15285,318.091162487523
15286,566.5989046729505
15287,-175.04429300076845
15288,83.09934710948865
15289,18.67517096510229
15290,52.86345466881017
15291,426.0649600945089
15292,87.35495386931244
15293,2.89263058007415
15294,2.225942152063564
15295,55.25033634047139
15296,3.696032107799643
15297,1.565201261964305
15298,1.565201261964305
15299,1.565201261964305
15300,1.565201261964305
15301,0.5315602469525489
15302,0.0
15303,0.0
15304,0.0
15305,0.0
15306,0.0
15307,0.0
15308,0.0
15309,0.0
15310,0.0
15311,0.0
15312,0.0
15313,0.0
15314,0.0
15315,0.0
15316,0.0
15317,0.0
15318,0.0
15319,0.0
15320,0.0
15321,0.0
15322,0.0
15323,0.0
15324,0.0
15325,0.0
15326,0.0
15327,0.0
15328,0.0
15329,0.0
15330,0.0
15331,0.0
15332,0.0
15333,0.0
15334,0.0
15335,0.0
15336,0.0
15337,0.0
15338,0.0
15339,0.0
15340,0.0
15341,0.0
15342,0.0
15343,0.0
15344,0.0
15345,0.0
15346,0.0
15347,0.0
15348,0.0
15349,0.0
15350,0.0
15351,0.0
15352,0.0
15353,0.0
15354,0.0
15355,0.0
15356,0.0
15357,0.0
15358,0.0
15359,0.0
15360,0.0
15361,0.0
15362,0.0
15363,0.0
15364,0.0
15365,0.0
15366,0.0
15367,0.0
15368,0.0
15369,0.0
15370,0.0
15371,0.0
15372,0.0
15373,0.0
15374,1.205672149729928
15375,45.23358619780197
15376,98.02741650726519
15377,0.1472653149000307
15378,0.1472653149000307
15379,0.1472653149000307
15380,0.1472653149000307
15381,0.1472653149000307
15382,0.1472653149000307
15383,0.1465566647208454
15384,0.0657630271062774
15385,0.0
15386,0.2180612307685084
15387,0.5575911037131352
15388,0.5578335084791777
15389,5.734018087480872
15390,75.67880510359925
15391,100.4324494195708
15392,501.4978082860022
15393,401.2363757499515
15394,156.8863908836566
15395,217.1448954198526
15396,214.6618909163055
15397,301.8035595209405
15398,450.82519906469105
15399,408.0587230580499
15400,399.2428739968852
15401,448.90682398077746
15402,206.2108556060314
15403,180.5549314235597
15404,298.0903444575786
15405,211.0497777894392
15406,191.6110874077122
15407,181.4831225201932
15408,401.4714638115235
15409,523.545765773341
15410,979.9771892525367
15411,278.8005795459677
15412,35.12667963744273
15413,0.0
15414,0.0
15415,0.0
15416,0.0
15417,0.0
15418,0.0
15419,0.0
15420,0.0
15421,-122.19326499201166
15422,-422.79315191874184
15423,-1.715007882581176
15424,-134.86157124156807
15425,225.4616208057267
15426,569.7501429240344
15427,-50.1493093312356
15428,-75.30347988690934
15429,0.0
15430,84.93231284610647
15431,14.24619902916692
15432,23.74009548753085
15433,6.452151822032629
15434,2.225942152063564
15435,2.225942152063564
15436,28.26208219264929
15437,1.61690640135387
15438,1.565201261964305
15439,1.565201261964305
15440,1.492192254388943
15441,0.0
15442,0.0
15443,0.0
15444,0.0
15445,0.0
15446,0.0
15447,0.0
15448,0.0
15449,0.0
15450,0.0
15451,0.0
15452,0.0
15453,0.0
15454,0.0
15455,0.0
15456,0.0
15457,0.0
15458,0.0
15459,0.0
15460,0.0
15461,0.0
15462,0.0
15463,0.0
15464,0.0
15465,0.0
15466,0.0
15467,0.0
15468,0.0
15469,0.0
15470,0.0
15471,0.0
15472,0.0
15473,0.0
15474,0.0
15475,0.0
15476,0.0
15477,0.0
15478,0.0
15479,0.0
15480,0.0
15481,0.0
15482,0.0
15483,0.0
15484,0.0
15485,0.0
15486,0.0
15487,0.0
15488,0.0
15489,0.0
15490,0.0
15491,0.0
15492,0.0
15493,0.0
15494,0.0
15495,0.0
15496,0.0
15497,0.0
15498,0.0
15499,0.0
15500,0.0
15501,0.0
15502,0.0
15503,0.0
15504,0.0
